mirna_id	mrna_id	gene_id	source_type	species
mmu-miR-434-3p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-16-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-3099-3p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-9-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-218-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-200b-3p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-222-3p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-138-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-20a-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-124-3p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-let-7b-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-23b-3p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-877-5p	ENSMUST00000114913.3	ENSMUSG00000022840	hyb	mouse
mmu-miR-141-3p	ENSMUST00000115513.9	ENSMUSG00000040363	hyb	mouse
mmu-let-7c-5p	ENSMUST00000115513.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-669b-5p	ENSMUST00000115513.9	ENSMUSG00000040363	hyb	mouse
mmu-let-7a-5p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-431-5p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-9-5p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-487b-3p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-99a-3p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-181d-5p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-433-3p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-669c-5p	ENSMUST00000115512.9	ENSMUSG00000040363	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000086041.7	ENSMUSG00000061028	hyb	mouse
mmu-miR-149-5p	ENSMUST00000207524.2	ENSMUSG00000061028	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000135017.2	ENSMUSG00000005687	hyb	mouse
mmu-miR-124-3p	ENSMUST00000024860.9	ENSMUSG00000024065	hyb	mouse
mmu-miR-92a-3p	ENSMUST00000024860.9	ENSMUSG00000024065	hyb	mouse
mmu-miR-9-5p	ENSMUST00000024860.9	ENSMUSG00000024065	hyb	mouse
mmu-miR-125a-5p	ENSMUST00000041558.15	ENSMUSG00000029505	hyb	mouse
mmu-miR-103-3p	ENSMUST00000041558.15	ENSMUSG00000029505	hyb	mouse
mmu-miR-434-3p	ENSMUST00000041558.15	ENSMUSG00000029505	hyb	mouse
mmu-miR-29a-3p	ENSMUST00000041558.15	ENSMUSG00000029505	hyb	mouse
mmu-miR-149-5p	ENSMUST00000041558.15	ENSMUSG00000029505	hyb	mouse
mmu-miR-190a-5p	ENSMUST00000112436.9	ENSMUSG00000029505	hyb	mouse
mmu-miR-29b-3p	ENSMUST00000112436.9	ENSMUSG00000029505	hyb	mouse
mmu-miR-92b-3p	ENSMUST00000112436.9	ENSMUSG00000029505	hyb	mouse
mmu-miR-149-5p	ENSMUST00000112436.9	ENSMUSG00000029505	hyb	mouse
mmu-miR-124-3p	ENSMUST00000020629.5	ENSMUSG00000020363	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000020629.5	ENSMUSG00000020363	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000020629.5	ENSMUSG00000020363	hyb	mouse
mmu-miR-124-3p	ENSMUST00000034316.6	ENSMUSG00000031853	hyb	mouse
mmu-miR-124-3p	ENSMUST00000043521.5	ENSMUSG00000034473	hyb	mouse
mmu-miR-409-3p	ENSMUST00000043521.5	ENSMUSG00000034473	hyb	mouse
mmu-miR-139-3p	ENSMUST00000033875.10	ENSMUSG00000031485	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000033875.10	ENSMUSG00000031485	hyb	mouse
mmu-miR-3099-3p	ENSMUST00000033875.10	ENSMUSG00000031485	hyb	mouse
mmu-miR-128-3p	ENSMUST00000033875.10	ENSMUSG00000031485	hyb	mouse
mmu-miR-124-3p	ENSMUST00000209525.2	ENSMUSG00000031485	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000209525.2	ENSMUSG00000031485	hyb	mouse
mmu-miR-124-3p	ENSMUST00000209856.2	ENSMUSG00000031485	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000209856.2	ENSMUSG00000031485	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000209856.2	ENSMUSG00000031485	hyb	mouse
mmu-miR-124-3p	ENSMUST00000029803.12	ENSMUSG00000028156	hyb	mouse
mmu-miR-219a-5p	ENSMUST00000029803.12	ENSMUSG00000028156	hyb	mouse
mmu-miR-17-5p	ENSMUST00000029803.12	ENSMUSG00000028156	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000029803.12	ENSMUSG00000028156	hyb	mouse
mmu-miR-128-3p	ENSMUST00000029803.12	ENSMUSG00000028156	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000029803.12	ENSMUSG00000028156	hyb	mouse
mmu-let-7c-5p	ENSMUST00000021183.4	ENSMUSG00000020832	hyb	mouse
mmu-miR-9-5p	ENSMUST00000021183.4	ENSMUSG00000020832	hyb	mouse
mmu-miR-138-5p	ENSMUST00000027475.15	ENSMUSG00000048000	hyb	mouse
mmu-miR-92b-3p	ENSMUST00000027475.15	ENSMUSG00000048000	hyb	mouse
mmu-miR-218-5p	ENSMUST00000027475.15	ENSMUSG00000048000	hyb	mouse
mmu-miR-17-5p	ENSMUST00000134794.8	ENSMUSG00000026730	hyb	mouse
mmu-miR-9-3p	ENSMUST00000040135.9	ENSMUSG00000040034	hyb	mouse
mmu-miR-872-5p	ENSMUST00000176751.2	ENSMUSG00000093593	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000176751.2	ENSMUSG00000093593	hyb	mouse
mmu-miR-124-3p	ENSMUST00000176751.2	ENSMUSG00000093593	hyb	mouse
mmu-miR-300-3p	ENSMUST00000176751.2	ENSMUSG00000093593	hyb	mouse
mmu-miR-9-5p	ENSMUST00000176751.2	ENSMUSG00000093593	hyb	mouse
mmu-miR-149-5p	ENSMUST00000176751.2	ENSMUSG00000093593	hyb	mouse
mmu-miR-33-5p	ENSMUST00000073705.12	ENSMUSG00000037750	hyb	mouse
mmu-miR-222-3p	ENSMUST00000073705.12	ENSMUSG00000037750	hyb	mouse
mmu-miR-124-3p	ENSMUST00000073705.12	ENSMUSG00000037750	hyb	mouse
mmu-miR-33-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-let-7i-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-let-7a-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-miR-182-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-miR-9-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-miR-153-3p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-let-7c-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000155571.2	ENSMUSG00000037750	hyb	mouse
mmu-miR-429-3p	ENSMUST00000120756.8	ENSMUSG00000052133	hyb	mouse
mmu-miR-9-5p	ENSMUST00000120756.8	ENSMUSG00000052133	hyb	mouse
mmu-miR-9-5p	ENSMUST00000050625.15	ENSMUSG00000052133	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000050625.15	ENSMUSG00000052133	hyb	mouse
mmu-miR-124-3p	ENSMUST00000147495.8	ENSMUSG00000048537	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000147495.8	ENSMUSG00000048537	hyb	mouse
mmu-miR-9-5p	ENSMUST00000147495.8	ENSMUSG00000048537	hyb	mouse
mmu-miR-185-5p	ENSMUST00000138356.8	ENSMUSG00000048537	hyb	mouse
mmu-miR-125b-5p	ENSMUST00000034611.15	ENSMUSG00000048537	hyb	mouse
mmu-miR-185-5p	ENSMUST00000034611.15	ENSMUSG00000048537	hyb	mouse
mmu-miR-541-5p	ENSMUST00000034611.15	ENSMUSG00000048537	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-miR-17-5p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-miR-9-5p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-miR-127-3p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-miR-124-3p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-let-7c-5p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-miR-128-3p	ENSMUST00000061545.7	ENSMUSG00000049630	hyb	mouse
mmu-miR-145a-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-16-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-484	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-200b-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-138-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-124-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-29a-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-15a-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-181c-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-let-7c-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-130a-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-137-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-9-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-154-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-340-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-149-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-23b-3p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000165952.9	ENSMUSG00000040021	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000044823.4	ENSMUSG00000033948	hyb	mouse
mmu-miR-128-3p	ENSMUST00000044823.4	ENSMUSG00000033948	hyb	mouse
mmu-miR-124-3p	ENSMUST00000044823.4	ENSMUSG00000033948	hyb	mouse
mmu-let-7c-5p	ENSMUST00000044823.4	ENSMUSG00000033948	hyb	mouse
mmu-let-7b-5p	ENSMUST00000044823.4	ENSMUSG00000033948	hyb	mouse
mmu-miR-9-5p	ENSMUST00000044823.4	ENSMUSG00000033948	hyb	mouse
mmu-miR-124-3p	ENSMUST00000017530.4	ENSMUSG00000017386	hyb	mouse
mmu-miR-542-3p	ENSMUST00000017530.4	ENSMUSG00000017386	hyb	mouse
mmu-let-7c-5p	ENSMUST00000017530.4	ENSMUSG00000017386	hyb	mouse
mmu-miR-124-3p	ENSMUST00000110647.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000110647.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-384-5p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-let-7d-5p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-9-5p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-let-7b-5p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-124-3p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-let-7c-5p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-128-3p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000110648.8	ENSMUSG00000043909	hyb	mouse
mmu-miR-124-3p	ENSMUST00000168036.8	ENSMUSG00000020166	hyb	mouse
mmu-miR-361-5p	ENSMUST00000168036.8	ENSMUSG00000020166	hyb	mouse
mmu-miR-99a-5p	ENSMUST00000169576.8	ENSMUSG00000020166	hyb	mouse
mmu-miR-129-5p	ENSMUST00000105265.8	ENSMUSG00000020166	hyb	mouse
mmu-miR-138-5p	ENSMUST00000102536.11	ENSMUSG00000059291	hyb	mouse
mmu-miR-126a-5p	ENSMUST00000102536.11	ENSMUSG00000059291	hyb	mouse
mmu-miR-26b-5p	ENSMUST00000102536.11	ENSMUSG00000059291	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000102536.11	ENSMUSG00000059291	hyb	mouse
mmu-miR-185-5p	ENSMUST00000102536.11	ENSMUSG00000059291	hyb	mouse
mmu-miR-30b-5p	ENSMUST00000017549.13	ENSMUSG00000017405	hyb	mouse
mmu-miR-124-3p	ENSMUST00000007482.8	ENSMUSG00000007338	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000007482.8	ENSMUSG00000007338	hyb	mouse
mmu-let-7b-5p	ENSMUST00000007482.8	ENSMUSG00000007338	hyb	mouse
mmu-miR-124-3p	ENSMUST00000041008.10	ENSMUSG00000033373	hyb	mouse
mmu-miR-9-5p	ENSMUST00000041008.10	ENSMUSG00000033373	hyb	mouse
mmu-miR-222-3p	ENSMUST00000178310.9	ENSMUSG00000038274	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000178310.9	ENSMUSG00000038274	hyb	mouse
mmu-miR-16-5p	ENSMUST00000178310.9	ENSMUSG00000038274	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000178310.9	ENSMUSG00000038274	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000237859.2	ENSMUSG00000038274	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000179142.2	ENSMUSG00000038274	hyb	mouse
mmu-miR-222-3p	ENSMUST00000179142.2	ENSMUSG00000038274	hyb	mouse
mmu-miR-128-3p	ENSMUST00000179142.2	ENSMUSG00000038274	hyb	mouse
mmu-miR-384-3p	ENSMUST00000043757.15	ENSMUSG00000038762	hyb	mouse
mmu-miR-138-5p	ENSMUST00000043757.15	ENSMUSG00000038762	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000043757.15	ENSMUSG00000038762	hyb	mouse
mmu-miR-328-3p	ENSMUST00000043757.15	ENSMUSG00000038762	hyb	mouse
mmu-miR-9-5p	ENSMUST00000043757.15	ENSMUSG00000038762	hyb	mouse
mmu-miR-146a-5p	ENSMUST00000030939.14	ENSMUSG00000029063	hyb	mouse
mmu-miR-124-3p	ENSMUST00000105613.10	ENSMUSG00000029063	hyb	mouse
mmu-miR-383-5p	ENSMUST00000105613.10	ENSMUSG00000029063	hyb	mouse
mmu-miR-99a-5p	ENSMUST00000046765.10	ENSMUSG00000033998	hyb	mouse
mmu-miR-138-5p	ENSMUST00000046765.10	ENSMUSG00000033998	hyb	mouse
mmu-miR-124-3p	ENSMUST00000046765.10	ENSMUSG00000033998	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000046765.10	ENSMUSG00000033998	hyb	mouse
mmu-miR-128-3p	ENSMUST00000046765.10	ENSMUSG00000033998	hyb	mouse
mmu-miR-384-5p	ENSMUST00000238518.2	ENSMUSG00000057060	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000238518.2	ENSMUSG00000057060	hyb	mouse
mmu-miR-103-3p	ENSMUST00000238518.2	ENSMUSG00000057060	hyb	mouse
mmu-miR-124-3p	ENSMUST00000238518.2	ENSMUSG00000057060	hyb	mouse
mmu-miR-29a-3p	ENSMUST00000238518.2	ENSMUSG00000057060	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000238518.2	ENSMUSG00000057060	hyb	mouse
mmu-miR-33-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-455-3p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-770-3p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-9-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-411-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-124-3p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-let-7c-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-128-3p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-let-7g-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-141-3p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-361-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-139-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-667-3p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-146a-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-149-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-330-5p	ENSMUST00000029800.9	ENSMUSG00000028152	hyb	mouse
mmu-miR-19b-3p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-125b-5p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-451a	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-487b-3p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-140-3p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-153-3p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-138-5p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-124-3p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-128-3p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000023554.9	ENSMUSG00000022848	hyb	mouse
mmu-miR-673-5p	ENSMUST00000021459.14	ENSMUSG00000021062	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000021459.14	ENSMUSG00000021062	hyb	mouse
mmu-miR-26b-5p	ENSMUST00000021459.14	ENSMUSG00000021062	hyb	mouse
mmu-miR-19b-3p	ENSMUST00000021459.14	ENSMUSG00000021062	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000021459.14	ENSMUSG00000021062	hyb	mouse
mmu-miR-124-3p	ENSMUST00000021459.14	ENSMUSG00000021062	hyb	mouse
mmu-let-7g-5p	ENSMUST00000021459.14	ENSMUSG00000021062	hyb	mouse
mmu-miR-149-5p	ENSMUST00000162726.5	ENSMUSG00000075227	hyb	mouse
mmu-miR-124-3p	ENSMUST00000159084.8	ENSMUSG00000024799	hyb	mouse
mmu-miR-103-3p	ENSMUST00000025713.12	ENSMUSG00000024799	hyb	mouse
mmu-miR-124-3p	ENSMUST00000113543.9	ENSMUSG00000024799	hyb	mouse
mmu-miR-124-3p	ENSMUST00000188685.7	ENSMUSG00000056019	hyb	mouse
mmu-let-7c-5p	ENSMUST00000188685.7	ENSMUSG00000056019	hyb	mouse
mmu-miR-30b-5p	ENSMUST00000188685.7	ENSMUSG00000056019	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000188685.7	ENSMUSG00000056019	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000023555.6	ENSMUSG00000022849	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000170518.3	ENSMUSG00000090290	hyb	mouse
mmu-let-7c-5p	ENSMUST00000170518.3	ENSMUSG00000090290	hyb	mouse
mmu-miR-1264-3p	ENSMUST00000170518.3	ENSMUSG00000090290	hyb	mouse
mmu-miR-496a-3p	ENSMUST00000042665.9	ENSMUSG00000034422	hyb	mouse
mmu-miR-23a-3p	ENSMUST00000042665.9	ENSMUSG00000034422	hyb	mouse
mmu-miR-124-3p	ENSMUST00000024594.9	ENSMUSG00000023827	hyb	mouse
mmu-miR-9-3p	ENSMUST00000024594.9	ENSMUSG00000023827	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000008016.3	ENSMUSG00000007872	hyb	mouse
mmu-let-7b-5p	ENSMUST00000008016.3	ENSMUSG00000007872	hyb	mouse
mmu-miR-9-5p	ENSMUST00000008016.3	ENSMUSG00000007872	hyb	mouse
mmu-miR-335-3p	ENSMUST00000110395.11	ENSMUSG00000059436	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000110395.11	ENSMUSG00000059436	hyb	mouse
mmu-miR-9-5p	ENSMUST00000110395.11	ENSMUSG00000059436	hyb	mouse
mmu-miR-500-5p	ENSMUST00000082136.7	ENSMUSG00000059436	hyb	mouse
mmu-let-7c-5p	ENSMUST00000082136.7	ENSMUSG00000059436	hyb	mouse
mmu-let-7b-5p	ENSMUST00000082136.7	ENSMUSG00000059436	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082136.7	ENSMUSG00000059436	hyb	mouse
mmu-miR-23a-3p	ENSMUST00000082136.7	ENSMUSG00000059436	hyb	mouse
mmu-miR-421-3p	ENSMUST00000102483.5	ENSMUSG00000058546	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000102483.5	ENSMUSG00000058546	hyb	mouse
mmu-miR-9-5p	ENSMUST00000102483.5	ENSMUSG00000058546	hyb	mouse
mmu-miR-540-3p	ENSMUST00000102483.5	ENSMUSG00000058546	hyb	mouse
mmu-let-7a-5p	ENSMUST00000061721.6	ENSMUSG00000018983	hyb	mouse
mmu-miR-33-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-200c-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-let-7a-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-17-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-93-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-107-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-103-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-6540-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-92a-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-382-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-181c-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-128-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-139-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-129-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-218-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-let-7b-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-29c-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-20a-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-300-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-150-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-219a-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-9-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-298-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-124-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-664-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-let-7c-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-let-7b-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-let-7g-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-125b-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-30a-3p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-106b-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-540-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-204-5p	ENSMUST00000162415.9	ENSMUSG00000005610	hyb	mouse
mmu-miR-124-3p	ENSMUST00000110002.8	ENSMUSG00000089857	hyb	mouse
mmu-miR-376b-3p	ENSMUST00000110002.8	ENSMUSG00000089857	hyb	mouse
mmu-miR-23a-3p	ENSMUST00000110002.8	ENSMUSG00000089857	hyb	mouse
mmu-miR-320-3p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-9-3p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-27a-3p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-106b-5p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-126a-5p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-376b-5p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
mmu-miR-134-5p	ENSMUST00000054960.9	ENSMUSG00000051495	hyb	mouse
