mirna_id	mrna_id	gene_id	source_type	species
cel-miR-80-3p	F58A4.7b.3	WBGene00001955	chira	worm
cel-miR-48-5p	F58A4.7b.3	WBGene00001955	chira	worm
cel-miR-34-5p	F58A4.7b.3	WBGene00001955	chira	worm
cel-let-7-5p	F58A4.7b.3	WBGene00001955	chira	worm
cel-miR-41-3p	F58A4.7b.3	WBGene00001955	chira	worm
cel-lin-4-5p	F58A4.7b.3	WBGene00001955	chira	worm
cel-miR-42-3p	F58A4.7b.3	WBGene00001955	chira	worm
cel-miR-38-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-52-5p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-58a-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-36-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-1-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-228-5p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-35-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-80-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-48-5p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-34-5p	F58A4.7b.4	WBGene00001955	chira	worm
cel-let-7-5p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-41-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-lin-4-5p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-42-3p	F58A4.7b.4	WBGene00001955	chira	worm
cel-miR-38-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-52-5p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-58a-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-36-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-1-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-228-5p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-35-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-80-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-48-5p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-34-5p	F58A4.7d.1	WBGene00001955	chira	worm
cel-let-7-5p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-41-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-lin-4-5p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-42-3p	F58A4.7d.1	WBGene00001955	chira	worm
cel-miR-38-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-52-5p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-58a-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-36-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-1-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-228-5p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-35-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-80-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-48-5p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-34-5p	F58A4.7d.2	WBGene00001955	chira	worm
cel-let-7-5p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-41-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-lin-4-5p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-42-3p	F58A4.7d.2	WBGene00001955	chira	worm
cel-miR-54-3p	C18A3.8.1	WBGene00001958	chira	worm
cel-miR-72-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-58a-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-1-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-82-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-60-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-241-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-80-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-44-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-66-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-86-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-79-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-34-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-54-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-81-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-70-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-77-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-71-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-52-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-228-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-45-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-50-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-62	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-48-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-let-7-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-2-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-64-5p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-236-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-83-3p	Y48B6A.14.1	WBGene00001971	chira	worm
cel-miR-788-5p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-52-5p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-58a-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-1-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-55-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-60-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-54-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-357-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-86-5p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-46-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-235-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-70-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-253-3p	F47D12.4a.1	WBGene00001972	chira	worm
cel-miR-788-5p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-55-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-58a-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-1-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-54-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-60-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-357-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-86-5p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-46-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-235-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-70-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-253-3p	F47D12.4b.1	WBGene00001972	chira	worm
cel-miR-788-5p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-55-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-58a-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-1-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-54-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-60-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-357-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-86-5p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-46-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-235-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-70-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-253-3p	F47D12.4c.1	WBGene00001972	chira	worm
cel-miR-788-5p	C32F10.5.1	WBGene00001973	chira	worm
cel-miR-47-3p	C32F10.5.1	WBGene00001973	chira	worm
cel-miR-81-3p	C32F10.5.1	WBGene00001973	chira	worm
cel-miR-51-5p	T20B12.8.1	WBGene00001974	chira	worm
cel-miR-58a-3p	T20B12.8.1	WBGene00001974	chira	worm
cel-miR-1-3p	T20B12.8.1	WBGene00001974	chira	worm
cel-miR-54-3p	T20B12.8.1	WBGene00001974	chira	worm
cel-miR-80-3p	T20B12.8.1	WBGene00001974	chira	worm
cel-let-7-5p	F45E4.9.1	WBGene00001975	chira	worm
cel-miR-241-5p	F45E4.9.1	WBGene00001975	chira	worm
cel-miR-80-3p	F45E4.9.1	WBGene00001975	chira	worm
cel-miR-84-5p	F45E4.9.1	WBGene00001975	chira	worm
cel-miR-795-5p	F45E4.9.1	WBGene00001975	chira	worm
cel-miR-71-5p	F45E4.9.1	WBGene00001975	chira	worm
cel-miR-45-3p	T05A7.4.1	WBGene00001976	chira	worm
cel-miR-44-3p	T05A7.4.1	WBGene00001976	chira	worm
cel-miR-51-5p	T05A7.4.1	WBGene00001976	chira	worm
cel-miR-80-3p	Y17G7A.1.1	WBGene00001977	chira	worm
cel-miR-58a-3p	Y17G7A.1.1	WBGene00001977	chira	worm
cel-miR-1-3p	Y17G7A.1.1	WBGene00001977	chira	worm
cel-miR-788-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-51-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-52-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-58a-3p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-228-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-241-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-229-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-50-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-244-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-86-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-48-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-let-7-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-54-3p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-81-3p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-71-5p	R13H4.4a.1	WBGene00001978	chira	worm
cel-miR-788-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-51-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-52-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-58a-3p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-228-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-241-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-229-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-50-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-244-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-86-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-48-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-let-7-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-54-3p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-81-3p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-71-5p	R13H4.4b.1	WBGene00001978	chira	worm
cel-miR-228-5p	R13H4.4c.1	WBGene00001978	chira	worm
cel-miR-788-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-51-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-52-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-58a-3p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-228-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-241-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-229-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-50-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-244-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-86-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-48-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-let-7-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-54-3p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-81-3p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-71-5p	R13H4.4d.1	WBGene00001978	chira	worm
cel-miR-788-5p	R13H4.4e.1	WBGene00001978	chira	worm
cel-miR-48-5p	R13H4.4e.1	WBGene00001978	chira	worm
cel-miR-229-5p	R13H4.4e.1	WBGene00001978	chira	worm
cel-miR-86-5p	R13H4.4e.1	WBGene00001978	chira	worm
cel-miR-788-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-51-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-58a-3p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-1-3p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-241-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-229-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-86-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-79-3p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-54-3p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-81-3p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-71-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-52-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-228-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-50-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-244-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-48-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-let-7-5p	R13H4.4f.1	WBGene00001978	chira	worm
cel-miR-788-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-51-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-58a-3p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-241-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-229-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-66-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-86-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-54-3p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-81-3p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-71-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-52-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-228-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-50-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-244-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-48-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-let-7-5p	R13H4.4f.2	WBGene00001978	chira	worm
cel-miR-238-3p	K05C4.6a.1	WBGene00001979	chira	worm
cel-miR-238-3p	K05C4.6b.1	WBGene00001979	chira	worm
cel-miR-51-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-72-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-58a-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-1-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-43-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-73-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-241-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-229-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-44-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-63-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-86-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-84-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-81-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-71-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-52-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-36-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-45-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-47-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-let-7-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-64-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-65-5p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-83-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-87-3p	W02B9.1a.1	WBGene00001980	chira	worm
cel-miR-51-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-72-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-58a-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-43-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-73-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-241-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-229-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-44-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-63-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-86-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-54-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-84-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-81-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-71-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-52-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-36-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-45-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-47-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-let-7-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-64-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-65-5p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-83-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-87-3p	W02B9.1a.2	WBGene00001980	chira	worm
cel-miR-51-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-72-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-58a-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-1-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-43-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-73-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-241-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-229-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-44-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-63-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-86-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-795-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-54-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-84-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-81-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-71-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-52-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-36-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-45-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-48-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-47-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-let-7-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-64-5p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-83-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-87-3p	W02B9.1b.1	WBGene00001980	chira	worm
cel-miR-72-5p	W02B9.1d.1	WBGene00001980	chira	worm
cel-miR-52-5p	W02B9.1d.1	WBGene00001980	chira	worm
cel-miR-64-5p	W02B9.1d.1	WBGene00001980	chira	worm
cel-miR-72-5p	W02B9.1e.1	WBGene00001980	chira	worm
cel-miR-52-5p	W02B9.1e.1	WBGene00001980	chira	worm
cel-miR-64-5p	W02B9.1e.1	WBGene00001980	chira	worm
cel-miR-52-5p	E04A4.4a.1	WBGene00001983	chira	worm
cel-miR-235-3p	E04A4.4a.1	WBGene00001983	chira	worm
cel-miR-71-5p	E04A4.4a.1	WBGene00001983	chira	worm
cel-miR-238-3p	E04A4.4a.1	WBGene00001983	chira	worm
cel-miR-83-3p	E04A4.4a.1	WBGene00001983	chira	worm
cel-miR-52-5p	E04A4.4b.1	WBGene00001983	chira	worm
cel-miR-238-3p	E04A4.4b.1	WBGene00001983	chira	worm
cel-miR-71-5p	E04A4.4b.1	WBGene00001983	chira	worm
cel-miR-238-3p	W06B11.4a.1	WBGene00001984	chira	worm
cel-miR-58a-3p	W06B11.4a.1	WBGene00001984	chira	worm
cel-miR-238-3p	W06B11.4b.1	WBGene00001984	chira	worm
cel-miR-58a-3p	W06B11.4b.1	WBGene00001984	chira	worm
cel-miR-54-3p	C18E3.8.1	WBGene00001985	chira	worm
cel-miR-47-3p	C18E3.8.1	WBGene00001985	chira	worm
cel-miR-65-5p	C18E3.8.1	WBGene00001985	chira	worm
cel-miR-233-3p	F43D2.4a.1	WBGene00001986	chira	worm
cel-miR-52-5p	F43D2.4a.1	WBGene00001986	chira	worm
cel-miR-228-5p	F43D2.4a.1	WBGene00001986	chira	worm
cel-miR-83-3p	F43D2.4a.1	WBGene00001986	chira	worm
cel-miR-54-3p	F43D2.4a.1	WBGene00001986	chira	worm
cel-miR-77-3p	F43D2.4a.1	WBGene00001986	chira	worm
cel-miR-77-3p	F43D2.4b.1	WBGene00001986	chira	worm
cel-miR-51-5p	Y39B6A.48a.1	WBGene00001987	chira	worm
cel-miR-52-5p	Y39B6A.48a.1	WBGene00001987	chira	worm
cel-miR-58a-3p	Y39B6A.48a.1	WBGene00001987	chira	worm
cel-miR-54-3p	Y39B6A.48a.1	WBGene00001987	chira	worm
cel-miR-80-3p	Y39B6A.48a.1	WBGene00001987	chira	worm
cel-miR-53-5p	Y39B6A.48a.1	WBGene00001987	chira	worm
cel-miR-70-3p	Y39B6A.48a.1	WBGene00001987	chira	worm
cel-miR-54-3p	Y39B6A.48b.1	WBGene00001987	chira	worm
cel-miR-52-5p	Y39B6A.48b.1	WBGene00001987	chira	worm
cel-miR-58a-3p	Y39B6A.48b.1	WBGene00001987	chira	worm
cel-miR-80-3p	Y39B6A.48b.1	WBGene00001987	chira	worm
cel-miR-52-5p	W02B8.5.1	WBGene00001988	chira	worm
cel-miR-72-5p	T12A2.16a.1	WBGene00001989	chira	worm
cel-miR-71-5p	T12A2.16a.1	WBGene00001989	chira	worm
cel-miR-72-5p	T12A2.16b.1	WBGene00001989	chira	worm
cel-miR-71-5p	T12A2.16b.1	WBGene00001989	chira	worm
cel-miR-72-5p	T12A2.16b.2	WBGene00001989	chira	worm
cel-miR-71-5p	T12A2.16b.2	WBGene00001989	chira	worm
cel-miR-244-5p	K07A12.6.1	WBGene00001990	chira	worm
cel-miR-54-3p	C13G3.2.1	WBGene00001991	chira	worm
cel-miR-62	C13G3.2.1	WBGene00001991	chira	worm
cel-miR-72-5p	Y48B6A.9.1	WBGene00001992	chira	worm
cel-miR-51-5p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-788-5p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-58a-3p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-228-5p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-229-5p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-241-3p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-1821-3p	T21C12.2.1	WBGene00001993	chira	worm
cel-let-7-5p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-46-3p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-54-3p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-42-3p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-238-3p	T21C12.2.1	WBGene00001993	chira	worm
cel-miR-72-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-58a-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-1-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-60-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-73-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-241-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-80-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-229-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-66-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-54-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-53-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-84-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-71-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-253-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-57-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-52-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-50-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-47-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-46-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-2-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-64-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-90-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-65-5p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-83-3p	F20B6.8a.1	WBGene00001994	chira	worm
cel-miR-51-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-72-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-58a-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-1-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-60-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-73-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-241-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-80-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-229-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-66-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-54-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-53-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-84-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-71-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-253-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-57-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-52-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-50-5p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-47-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-miR-46-3p	F20B6.8b.1	WBGene00001994	chira	worm
cel-let-7-5p	F20B6.8b.1	WBGene00001994	chira	worm
