mirna_id	mrna_id	gene_id	source_type	species
hsa-miR-16-5p	ENST00000616407.2	ENSG00000275052	hyb	human
hsa-miR-19a-3p	ENST00000616407.2	ENSG00000275052	hyb	human
hsa-miR-92a-3p	ENST00000616407.2	ENSG00000275052	hyb	human
hsa-miR-31-5p	ENST00000616407.2	ENSG00000275052	hyb	human
hsa-miR-877-3p	ENST00000595661.5	ENSG00000142528	hyb	human
hsa-miR-378a-3p	ENST00000391821.6	ENSG00000142528	hyb	human
hsa-miR-324-5p	ENST00000388913.4	ENSG00000180921	hyb	human
hsa-miR-455-5p	ENST00000259021.9	ENSG00000136504	hyb	human
hsa-miR-324-3p	ENST00000259021.9	ENSG00000136504	hyb	human
hsa-miR-106b-5p	ENST00000259021.9	ENSG00000136504	hyb	human
hsa-miR-93-3p	ENST00000320476.7	ENSG00000180900	hyb	human
hsa-miR-766-3p	ENST00000320476.7	ENSG00000180900	hyb	human
hsa-miR-193b-3p	ENST00000320476.7	ENSG00000180900	hyb	human
hsa-miR-186-5p	ENST00000356994.7	ENSG00000180900	hyb	human
hsa-miR-877-3p	ENST00000356994.7	ENSG00000180900	hyb	human
hsa-miR-193b-3p	ENST00000377533.7	ENSG00000180900	hyb	human
hsa-miR-320a-3p	ENST00000168216.11	ENSG00000072506	hyb	human
hsa-miR-769-5p	ENST00000168216.11	ENSG00000072506	hyb	human
hsa-miR-92a-3p	ENST00000168216.11	ENSG00000072506	hyb	human
hsa-miR-877-3p	ENST00000168216.11	ENSG00000072506	hyb	human
hsa-miR-25-3p	ENST00000229179.9	ENSG00000111581	hyb	human
hsa-miR-17-5p	ENST00000229179.9	ENSG00000111581	hyb	human
hsa-miR-301a-3p	ENST00000681535.1	ENSG00000119682	hyb	human
hsa-miR-301a-3p	ENST00000524717.6	ENSG00000184384	hyb	human
hsa-miR-122-5p	ENST00000524717.6	ENSG00000184384	hyb	human
hsa-miR-6807-3p	ENST00000332810.4	ENSG00000181026	hyb	human
hsa-miR-193b-5p	ENST00000332810.4	ENSG00000181026	hyb	human
hsa-miR-122-5p	ENST00000462446.6	ENSG00000168631	hyb	human
hsa-miR-122-5p	ENST00000304311.3	ENSG00000168631	hyb	human
hsa-miR-17-5p	ENST00000376296.3	ENSG00000204544	hyb	human
hsa-miR-222-3p	ENST00000331268.9	ENSG00000185787	hyb	human
hsa-miR-17-5p	ENST00000331268.9	ENSG00000185787	hyb	human
hsa-miR-615-3p	ENST00000331268.9	ENSG00000185787	hyb	human
hsa-miR-20a-5p	ENST00000426013.7	ENSG00000185787	hyb	human
hsa-miR-192-5p	ENST00000426013.7	ENSG00000185787	hyb	human
hsa-miR-17-5p	ENST00000426013.7	ENSG00000185787	hyb	human
hsa-miR-30c-1-3p	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-let-7e-5p	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-miR-1269b	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-miR-877-5p	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-miR-421	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-miR-374b-5p	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-miR-20a-5p	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-miR-23a-3p	ENST00000398571.7	ENSG00000115464	hyb	human
hsa-miR-107	ENST00000376255.4	ENSG00000137310	hyb	human
hsa-miR-760	ENST00000465172.5	ENSG00000069849	hyb	human
hsa-miR-100-5p	ENST00000465172.5	ENSG00000069849	hyb	human
hsa-miR-93-3p	ENST00000397572.5	ENSG00000214114	hyb	human
hsa-miR-26a-5p	ENST00000371520.5	ENSG00000121310	hyb	human
hsa-miR-122-5p	ENST00000270001.12	ENSG00000142065	hyb	human
hsa-let-7b-3p	ENST00000341162.8	ENSG00000119616	hyb	human
hsa-miR-877-3p	ENST00000341162.8	ENSG00000119616	hyb	human
hsa-miR-125b-5p	ENST00000392161.4	ENSG00000181007	hyb	human
hsa-miR-940	ENST00000392161.4	ENSG00000181007	hyb	human
hsa-miR-331-3p	ENST00000451997.6	ENSG00000285304	hyb	human
hsa-miR-324-5p	ENST00000451997.6	ENSG00000285304	hyb	human
hsa-miR-186-5p	ENST00000592282.1	ENSG00000254004	hyb	human
hsa-miR-92a-3p	ENST00000588993.1	ENSG00000254004	hyb	human
hsa-miR-196a-5p	ENST00000591340.6	ENSG00000186020	hyb	human
hsa-miR-196a-5p	ENST00000334116.7	ENSG00000186020	hyb	human
hsa-let-7b-5p	ENST00000334116.7	ENSG00000186020	hyb	human
hsa-miR-18a-3p	ENST00000496455.7	ENSG00000163655	hyb	human
hsa-let-7e-5p	ENST00000496455.7	ENSG00000163655	hyb	human
hsa-miR-15a-5p	ENST00000496455.7	ENSG00000163655	hyb	human
hsa-miR-122-5p	ENST00000496455.7	ENSG00000163655	hyb	human
hsa-miR-23b-3p	ENST00000496455.7	ENSG00000163655	hyb	human
hsa-miR-940	ENST00000622727.4	ENSG00000269502	hyb	human
hsa-miR-25-3p	ENST00000359114.9	ENSG00000273899	hyb	human
hsa-miR-122-5p	ENST00000359114.9	ENSG00000273899	hyb	human
hsa-let-7b-5p	ENST00000325680.12	ENSG00000119596	hyb	human
hsa-miR-23a-3p	ENST00000325680.12	ENSG00000119596	hyb	human
hsa-miR-574-3p	ENST00000554107.2	ENSG00000119596	hyb	human
hsa-miR-16-5p	ENST00000558518.6	ENSG00000130164	hyb	human
hsa-miR-92a-3p	ENST00000558518.6	ENSG00000130164	hyb	human
hsa-miR-744-5p	ENST00000558518.6	ENSG00000130164	hyb	human
hsa-miR-130a-3p	ENST00000558518.6	ENSG00000130164	hyb	human
hsa-miR-615-3p	ENST00000558518.6	ENSG00000130164	hyb	human
hsa-miR-149-5p	ENST00000558518.6	ENSG00000130164	hyb	human
hsa-miR-20a-5p	ENST00000252444.9	ENSG00000130164	hyb	human
hsa-miR-19b-3p	ENST00000252444.9	ENSG00000130164	hyb	human
hsa-miR-92a-3p	ENST00000252444.9	ENSG00000130164	hyb	human
hsa-miR-744-5p	ENST00000252444.9	ENSG00000130164	hyb	human
hsa-miR-92b-3p	ENST00000252444.9	ENSG00000130164	hyb	human
hsa-miR-26b-3p	ENST00000252444.9	ENSG00000130164	hyb	human
hsa-miR-193b-3p	ENST00000254730.11	ENSG00000132394	hyb	human
hsa-miR-454-3p	ENST00000279488.8	ENSG00000139318	hyb	human
hsa-miR-26b-5p	ENST00000325885.6	ENSG00000005981	hyb	human
hsa-miR-4745-5p	ENST00000682941.1	ENSG00000101974	hyb	human
hsa-miR-652-3p	ENST00000682941.1	ENSG00000101974	hyb	human
hsa-miR-221-3p	ENST00000371655.4	ENSG00000169213	hyb	human
hsa-miR-130a-3p	ENST00000371655.4	ENSG00000169213	hyb	human
hsa-miR-23b-3p	ENST00000371655.4	ENSG00000169213	hyb	human
hsa-miR-27b-3p	ENST00000371655.4	ENSG00000169213	hyb	human
hsa-miR-196a-5p	ENST00000268379.9	ENSG00000140740	hyb	human
hsa-miR-103a-3p	ENST00000268379.9	ENSG00000140740	hyb	human
hsa-miR-23b-3p	ENST00000268379.9	ENSG00000140740	hyb	human
hsa-miR-122-5p	ENST00000426886.1	ENSG00000163866	hyb	human
hsa-let-7e-5p	ENST00000521580.3	ENSG00000163866	hyb	human
hsa-miR-92a-3p	ENST00000521580.3	ENSG00000163866	hyb	human
hsa-miR-130b-5p	ENST00000521580.3	ENSG00000163866	hyb	human
hsa-miR-96-5p	ENST00000423898.1	ENSG00000163866	hyb	human
hsa-miR-103a-3p	ENST00000395468.9	ENSG00000168175	hyb	human
hsa-miR-185-5p	ENST00000395468.9	ENSG00000168175	hyb	human
hsa-miR-92a-3p	ENST00000395468.9	ENSG00000168175	hyb	human
hsa-miR-483-5p	ENST00000395468.9	ENSG00000168175	hyb	human
hsa-miR-193b-3p	ENST00000395468.9	ENSG00000168175	hyb	human
hsa-miR-100-5p	ENST00000395468.9	ENSG00000168175	hyb	human
hsa-miR-221-3p	ENST00000298815.13	ENSG00000165895	hyb	human
hsa-miR-25-3p	ENST00000254301.14	ENSG00000131981	hyb	human
hsa-miR-744-5p	ENST00000254301.14	ENSG00000131981	hyb	human
hsa-miR-149-5p	ENST00000254301.14	ENSG00000131981	hyb	human
hsa-miR-744-5p	ENST00000554715.1	ENSG00000131981	hyb	human
hsa-miR-17-5p	ENST00000295121.11	ENSG00000243667	hyb	human
hsa-miR-615-3p	ENST00000228741.8	ENSG00000111145	hyb	human
hsa-miR-93-5p	ENST00000547860.1	ENSG00000111145	hyb	human
hsa-miR-30c-5p	ENST00000615648.2	ENSG00000261150	hyb	human
hsa-miR-324-3p	ENST00000394650.7	ENSG00000005059	hyb	human
hsa-miR-132-3p	ENST00000524918.5	ENSG00000178685	hyb	human
hsa-miR-421	ENST00000524918.5	ENSG00000178685	hyb	human
hsa-miR-421	ENST00000313028.12	ENSG00000178685	hyb	human
hsa-miR-122-5p	ENST00000475390.2	ENSG00000121871	hyb	human
hsa-miR-455-3p	ENST00000372257.7	ENSG00000117419	hyb	human
hsa-miR-339-5p	ENST00000247191.7	ENSG00000126787	hyb	human
hsa-miR-122-5p	ENST00000526421.6	ENSG00000023445	hyb	human
hsa-miR-181b-5p	ENST00000526421.6	ENSG00000023445	hyb	human
hsa-miR-122-5p	ENST00000263464.9	ENSG00000023445	hyb	human
hsa-miR-454-3p	ENST00000603053.2	ENSG00000242950	hyb	human
hsa-miR-181b-5p	ENST00000259119.9	ENSG00000136603	hyb	human
hsa-miR-181b-5p	ENST00000458537.7	ENSG00000136603	hyb	human
hsa-miR-30b-5p	ENST00000458537.7	ENSG00000136603	hyb	human
hsa-miR-92b-3p	ENST00000324306.11	ENSG00000106261	hyb	human
hsa-miR-122-5p	ENST00000324306.11	ENSG00000106261	hyb	human
hsa-miR-26a-5p	ENST00000324306.11	ENSG00000106261	hyb	human
hsa-miR-221-3p	ENST00000324306.11	ENSG00000106261	hyb	human
hsa-miR-122-5p	ENST00000620510.1	ENSG00000106261	hyb	human
hsa-miR-30e-5p	ENST00000620510.1	ENSG00000106261	hyb	human
hsa-miR-320a-3p	ENST00000620510.1	ENSG00000106261	hyb	human
hsa-miR-19a-3p	ENST00000355472.10	ENSG00000198055	hyb	human
hsa-miR-320a-3p	ENST00000355472.10	ENSG00000198055	hyb	human
hsa-miR-361-5p	ENST00000355472.10	ENSG00000198055	hyb	human
hsa-miR-326	ENST00000355472.10	ENSG00000198055	hyb	human
hsa-miR-421	ENST00000355472.10	ENSG00000198055	hyb	human
hsa-miR-652-3p	ENST00000355472.10	ENSG00000198055	hyb	human
hsa-miR-17-5p	ENST00000374759.8	ENSG00000157637	hyb	human
hsa-miR-20a-5p	ENST00000288439.9	ENSG00000157637	hyb	human
hsa-miR-103a-3p	ENST00000294360.5	ENSG00000162384	hyb	human
hsa-miR-30e-5p	ENST00000294360.5	ENSG00000162384	hyb	human
hsa-miR-320a-3p	ENST00000325551.9	ENSG00000119326	hyb	human
hsa-miR-532-3p	ENST00000341901.5	ENSG00000188322	hyb	human
hsa-miR-25-3p	ENST00000392028.8	ENSG00000167565	hyb	human
hsa-miR-92a-3p	ENST00000392028.8	ENSG00000167565	hyb	human
hsa-miR-25-3p	ENST00000322354.4	ENSG00000167565	hyb	human
hsa-miR-92a-3p	ENST00000322354.4	ENSG00000167565	hyb	human
hsa-let-7a-5p	ENST00000305097.6	ENSG00000169860	hyb	human
hsa-miR-30d-5p	ENST00000278590.8	ENSG00000149289	hyb	human
hsa-miR-27b-3p	ENST00000278590.8	ENSG00000149289	hyb	human
hsa-miR-31-5p	ENST00000453089.2	ENSG00000149289	hyb	human
hsa-miR-26a-5p	ENST00000479209.1	ENSG00000120742	hyb	human
hsa-miR-744-5p	ENST00000479209.1	ENSG00000120742	hyb	human
hsa-miR-7108-3p	ENST00000372338.9	ENSG00000130720	hyb	human
hsa-miR-331-3p	ENST00000216014.9	ENSG00000100196	hyb	human
hsa-miR-122-5p	ENST00000361731.4	ENSG00000198818	hyb	human
hsa-miR-15b-5p	ENST00000361731.4	ENSG00000198818	hyb	human
hsa-miR-92a-3p	ENST00000361731.4	ENSG00000198818	hyb	human
hsa-miR-107	ENST00000361731.4	ENSG00000198818	hyb	human
hsa-miR-26b-5p	ENST00000403230.3	ENSG00000100201	hyb	human
hsa-miR-92a-3p	ENST00000403230.3	ENSG00000100201	hyb	human
hsa-miR-27b-3p	ENST00000403230.3	ENSG00000100201	hyb	human
hsa-miR-122-5p	ENST00000403230.3	ENSG00000100201	hyb	human
hsa-miR-27a-3p	ENST00000403230.3	ENSG00000100201	hyb	human
hsa-miR-130a-3p	ENST00000403230.3	ENSG00000100201	hyb	human
hsa-let-7b-5p	ENST00000403230.3	ENSG00000100201	hyb	human
hsa-miR-18a-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-92a-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-1269b	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-17-5p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-17-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-877-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-26b-5p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-378a-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-331-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-27b-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-27a-3p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-let-7b-5p	ENST00000396821.8	ENSG00000100201	hyb	human
hsa-miR-25-3p	ENST00000679934.1	ENSG00000178974	hyb	human
hsa-miR-744-5p	ENST00000567564.1	ENSG00000176476	hyb	human
hsa-miR-660-3p	ENST00000549499.1	ENSG00000180263	hyb	human
hsa-miR-1915-3p	ENST00000415949.5	ENSG00000132432	hyb	human
hsa-miR-192-5p	ENST00000247178.6	ENSG00000126775	hyb	human
hsa-miR-19a-3p	ENST00000247178.6	ENSG00000126775	hyb	human
hsa-miR-331-3p	ENST00000260408.8	ENSG00000137845	hyb	human
hsa-miR-30c-5p	ENST00000260408.8	ENSG00000137845	hyb	human
hsa-miR-331-3p	ENST00000360961.11	ENSG00000060762	hyb	human
hsa-miR-885-5p	ENST00000621630.1	ENSG00000060762	hyb	human
hsa-miR-122-5p	ENST00000371435.6	ENSG00000064787	hyb	human
hsa-miR-122-5p	ENST00000395961.7	ENSG00000064787	hyb	human
hsa-miR-122-5p	ENST00000688711.1	ENSG00000064787	hyb	human
hsa-miR-296-5p	ENST00000443656.6	ENSG00000185504	hyb	human
hsa-miR-186-5p	ENST00000443656.6	ENSG00000185504	hyb	human
hsa-miR-122-5p	ENST00000372491.4	ENSG00000188483	hyb	human
hsa-miR-210-3p	ENST00000436636.7	ENSG00000154310	hyb	human
hsa-miR-151a-3p	ENST00000436636.7	ENSG00000154310	hyb	human
hsa-miR-193b-3p	ENST00000674648.1	ENSG00000235007	hyb	human
hsa-miR-20a-5p	ENST00000347230.9	ENSG00000072121	hyb	human
hsa-miR-18b-5p	ENST00000678386.1	ENSG00000072121	hyb	human
hsa-miR-20a-5p	ENST00000678386.1	ENSG00000072121	hyb	human
hsa-miR-17-5p	ENST00000678386.1	ENSG00000072121	hyb	human
hsa-miR-92a-3p	ENST00000678386.1	ENSG00000072121	hyb	human
hsa-miR-17-5p	ENST00000676620.1	ENSG00000072121	hyb	human
hsa-miR-93-5p	ENST00000676620.1	ENSG00000072121	hyb	human
hsa-miR-93-5p	ENST00000676512.1	ENSG00000072121	hyb	human
hsa-miR-296-3p	ENST00000395068.9	ENSG00000178719	hyb	human
hsa-miR-106b-3p	ENST00000395068.9	ENSG00000178719	hyb	human
hsa-miR-27a-3p	ENST00000395068.9	ENSG00000178719	hyb	human
hsa-miR-125b-5p	ENST00000395068.9	ENSG00000178719	hyb	human
hsa-miR-296-3p	ENST00000313269.5	ENSG00000178719	hyb	human
hsa-miR-1303	ENST00000517481.5	ENSG00000128581	hyb	human
hsa-miR-92a-3p	ENST00000313511.8	ENSG00000178952	hyb	human
hsa-miR-28-5p	ENST00000313511.8	ENSG00000178952	hyb	human
hsa-miR-186-5p	ENST00000313511.8	ENSG00000178952	hyb	human
hsa-miR-339-5p	ENST00000313511.8	ENSG00000178952	hyb	human
hsa-miR-615-3p	ENST00000313511.8	ENSG00000178952	hyb	human
hsa-miR-324-5p	ENST00000313511.8	ENSG00000178952	hyb	human
hsa-miR-346	ENST00000601519.5	ENSG00000074219	hyb	human
hsa-miR-193b-3p	ENST00000593945.6	ENSG00000074219	hyb	human
hsa-miR-320a-3p	ENST00000377214.8	ENSG00000074219	hyb	human
hsa-miR-20a-5p	ENST00000378386.8	ENSG00000124532	hyb	human
hsa-miR-744-5p	ENST00000378386.8	ENSG00000124532	hyb	human
hsa-let-7a-5p	ENST00000378386.8	ENSG00000124532	hyb	human
hsa-miR-421	ENST00000323249.8	ENSG00000131188	hyb	human
hsa-miR-378a-3p	ENST00000357573.10	ENSG00000177548	hyb	human
hsa-miR-16-5p	ENST00000375442.8	ENSG00000184205	hyb	human
hsa-miR-320a-3p	ENST00000375442.8	ENSG00000184205	hyb	human
hsa-miR-23a-3p	ENST00000263657.7	ENSG00000115946	hyb	human
hsa-miR-16-5p	ENST00000285071.9	ENSG00000154803	hyb	human
hsa-miR-615-3p	ENST00000285071.9	ENSG00000154803	hyb	human
hsa-miR-196a-5p	ENST00000427482.7	ENSG00000140600	hyb	human
hsa-miR-196a-5p	ENST00000324537.5	ENSG00000140600	hyb	human
hsa-miR-26a-5p	ENST00000373670.5	ENSG00000056586	hyb	human
hsa-miR-320b	ENST00000373670.5	ENSG00000056586	hyb	human
hsa-miR-1296-5p	ENST00000447944.7	ENSG00000138035	hyb	human
hsa-miR-25-3p	ENST00000305786.7	ENSG00000172115	hyb	human
hsa-miR-361-5p	ENST00000305786.7	ENSG00000172115	hyb	human
hsa-miR-93-3p	ENST00000305786.7	ENSG00000172115	hyb	human
hsa-miR-15b-5p	ENST00000305786.7	ENSG00000172115	hyb	human
hsa-miR-320c	ENST00000305786.7	ENSG00000172115	hyb	human
hsa-miR-378a-3p	ENST00000452825.7	ENSG00000126012	hyb	human
hsa-miR-193b-3p	ENST00000452825.7	ENSG00000126012	hyb	human
hsa-miR-324-3p	ENST00000375401.8	ENSG00000126012	hyb	human
hsa-miR-320a-3p	ENST00000404049.7	ENSG00000126012	hyb	human
hsa-miR-122-5p	ENST00000549145.5	ENSG00000196091	hyb	human
hsa-miR-122-5p	ENST00000361466.7	ENSG00000196091	hyb	human
hsa-miR-122-5p	ENST00000551300.5	ENSG00000196091	hyb	human
hsa-miR-25-3p	ENST00000268717.10	ENSG00000141030	hyb	human
hsa-miR-328-3p	ENST00000268717.10	ENSG00000141030	hyb	human
hsa-miR-331-3p	ENST00000268717.10	ENSG00000141030	hyb	human
hsa-miR-92a-3p	ENST00000268717.10	ENSG00000141030	hyb	human
hsa-let-7c-5p	ENST00000268717.10	ENSG00000141030	hyb	human
hsa-miR-454-3p	ENST00000268717.10	ENSG00000141030	hyb	human
hsa-miR-324-5p	ENST00000268717.10	ENSG00000141030	hyb	human
hsa-miR-16-5p	ENST00000369042.6	ENSG00000178409	hyb	human
hsa-miR-769-5p	ENST00000318911.5	ENSG00000179091	hyb	human
hsa-miR-1301-3p	ENST00000652536.2	ENSG00000085377	hyb	human
hsa-miR-760	ENST00000304895.9	ENSG00000169919	hyb	human
hsa-miR-221-3p	ENST00000380266.4	ENSG00000215251	hyb	human
hsa-miR-23a-3p	ENST00000380266.4	ENSG00000215251	hyb	human
hsa-miR-122-5p	ENST00000688674.1	ENSG00000215251	hyb	human
hsa-miR-615-3p	ENST00000312475.5	ENSG00000259494	hyb	human
hsa-miR-196a-5p	ENST00000372114.4	ENSG00000172315	hyb	human
hsa-miR-425-5p	ENST00000372102.3	ENSG00000172315	hyb	human
hsa-miR-103a-3p	ENST00000266079.5	ENSG00000101161	hyb	human
hsa-miR-455-3p	ENST00000266079.5	ENSG00000101161	hyb	human
hsa-miR-1226-3p	ENST00000266079.5	ENSG00000101161	hyb	human
hsa-miR-23b-3p	ENST00000266079.5	ENSG00000101161	hyb	human
hsa-miR-149-5p	ENST00000266079.5	ENSG00000101161	hyb	human
hsa-miR-455-3p	ENST00000296509.11	ENSG00000164109	hyb	human
hsa-miR-93-5p	ENST00000296509.11	ENSG00000164109	hyb	human
hsa-miR-18a-5p	ENST00000388948.8	ENSG00000154237	hyb	human
hsa-let-7e-5p	ENST00000388948.8	ENSG00000154237	hyb	human
hsa-miR-320a-3p	ENST00000388948.8	ENSG00000154237	hyb	human
hsa-miR-320a-3p	ENST00000526457.3	ENSG00000154237	hyb	human
hsa-let-7e-5p	ENST00000367178.8	ENSG00000213079	hyb	human
hsa-let-7b-5p	ENST00000367178.8	ENSG00000213079	hyb	human
hsa-miR-877-3p	ENST00000367178.8	ENSG00000213079	hyb	human
hsa-miR-103a-3p	ENST00000322428.10	ENSG00000179632	hyb	human
hsa-miR-17-5p	ENST00000534585.5	ENSG00000179632	hyb	human
hsa-miR-1269a	ENST00000373659.4	ENSG00000186130	hyb	human
hsa-miR-93-3p	ENST00000373647.9	ENSG00000011454	hyb	human
hsa-miR-504-5p	ENST00000373647.9	ENSG00000011454	hyb	human
hsa-miR-15a-5p	ENST00000373647.9	ENSG00000011454	hyb	human
hsa-miR-92a-3p	ENST00000373647.9	ENSG00000011454	hyb	human
hsa-let-7a-5p	ENST00000394427.3	ENSG00000186867	hyb	human
hsa-miR-92a-3p	ENST00000394427.3	ENSG00000186867	hyb	human
hsa-miR-93-5p	ENST00000394427.3	ENSG00000186867	hyb	human
hsa-miR-17-5p	ENST00000394427.3	ENSG00000186867	hyb	human
hsa-miR-26a-5p	ENST00000394427.3	ENSG00000186867	hyb	human
hsa-miR-1227-3p	ENST00000311008.16	ENSG00000169682	hyb	human
hsa-miR-503-5p	ENST00000311008.16	ENSG00000169682	hyb	human
hsa-miR-92a-3p	ENST00000613459.4	ENSG00000113716	hyb	human
hsa-miR-320a-3p	ENST00000613459.4	ENSG00000113716	hyb	human
hsa-miR-454-3p	ENST00000613459.4	ENSG00000113716	hyb	human
hsa-miR-615-3p	ENST00000613459.4	ENSG00000113716	hyb	human
hsa-miR-324-5p	ENST00000613459.4	ENSG00000113716	hyb	human
hsa-miR-122-5p	ENST00000394854.8	ENSG00000138814	hyb	human
hsa-miR-30e-5p	ENST00000394854.8	ENSG00000138814	hyb	human
hsa-miR-122-5p	ENST00000323055.10	ENSG00000138814	hyb	human
hsa-miR-20a-5p	ENST00000394853.8	ENSG00000138814	hyb	human
hsa-miR-122-5p	ENST00000394853.8	ENSG00000138814	hyb	human
hsa-miR-155-5p	ENST00000394853.8	ENSG00000138814	hyb	human
hsa-miR-221-3p	ENST00000248633.9	ENSG00000127980	hyb	human
hsa-miR-26a-5p	ENST00000248633.9	ENSG00000127980	hyb	human
hsa-miR-196a-5p	ENST00000216807.12	ENSG00000100916	hyb	human
hsa-miR-92a-3p	ENST00000534167.5	ENSG00000179698	hyb	human
hsa-miR-92a-3p	ENST00000323662.9	ENSG00000179698	hyb	human
hsa-miR-20a-3p	ENST00000356971.3	ENSG00000112144	hyb	human
hsa-miR-122-5p	ENST00000260653.5	ENSG00000138083	hyb	human
hsa-miR-92a-3p	ENST00000347708.5	ENSG00000235173	hyb	human
hsa-miR-92b-3p	ENST00000348403.10	ENSG00000165209	hyb	human
hsa-miR-1226-3p	ENST00000344420.10	ENSG00000213699	hyb	human
hsa-miR-222-3p	ENST00000344420.10	ENSG00000213699	hyb	human
hsa-miR-877-3p	ENST00000344420.10	ENSG00000213699	hyb	human
hsa-miR-34a-5p	ENST00000301981.8	ENSG00000168904	hyb	human
hsa-miR-92a-3p	ENST00000523731.6	ENSG00000164941	hyb	human
hsa-miR-26a-5p	ENST00000418100.6	ENSG00000196081	hyb	human
hsa-miR-23a-3p	ENST00000418100.6	ENSG00000196081	hyb	human
hsa-miR-374a-5p	ENST00000418100.6	ENSG00000196081	hyb	human
hsa-miR-23b-3p	ENST00000418100.6	ENSG00000196081	hyb	human
hsa-miR-16-5p	ENST00000483063.2	ENSG00000115350	hyb	human
hsa-miR-19b-3p	ENST00000268711.4	ENSG00000141026	hyb	human
hsa-miR-103a-3p	ENST00000249014.5	ENSG00000128283	hyb	human
hsa-miR-328-3p	ENST00000249014.5	ENSG00000128283	hyb	human
hsa-miR-20a-5p	ENST00000249014.5	ENSG00000128283	hyb	human
hsa-miR-1224-3p	ENST00000249014.5	ENSG00000128283	hyb	human
hsa-miR-615-3p	ENST00000249014.5	ENSG00000128283	hyb	human
hsa-miR-652-3p	ENST00000249014.5	ENSG00000128283	hyb	human
hsa-miR-877-3p	ENST00000249014.5	ENSG00000128283	hyb	human
hsa-miR-27a-3p	ENST00000225688.4	ENSG00000108551	hyb	human
hsa-miR-30c-5p	ENST00000225688.4	ENSG00000108551	hyb	human
hsa-miR-296-3p	ENST00000300853.8	ENSG00000012061	hyb	human
hsa-miR-29b-3p	ENST00000589037.5	ENSG00000131469	hyb	human
hsa-miR-652-3p	ENST00000253788.12	ENSG00000131469	hyb	human
hsa-miR-766-3p	ENST00000253788.12	ENSG00000131469	hyb	human
hsa-miR-320a-3p	ENST00000253788.12	ENSG00000131469	hyb	human
hsa-miR-324-5p	ENST00000253788.12	ENSG00000131469	hyb	human
hsa-miR-99a-5p	ENST00000393354.7	ENSG00000167080	hyb	human
hsa-miR-1296-3p	ENST00000393354.7	ENSG00000167080	hyb	human
hsa-miR-10a-5p	ENST00000393354.7	ENSG00000167080	hyb	human
hsa-miR-652-3p	ENST00000393354.7	ENSG00000167080	hyb	human
hsa-miR-193b-3p	ENST00000393354.7	ENSG00000167080	hyb	human
hsa-miR-100-5p	ENST00000393354.7	ENSG00000167080	hyb	human
hsa-miR-885-3p	ENST00000499666.7	ENSG00000109270	hyb	human
hsa-miR-320a-3p	ENST00000499666.7	ENSG00000109270	hyb	human
hsa-let-7b-5p	ENST00000450536.7	ENSG00000135597	hyb	human
hsa-miR-193b-3p	ENST00000450536.7	ENSG00000135597	hyb	human
hsa-miR-320a-3p	ENST00000409812.6	ENSG00000135597	hyb	human
hsa-let-7e-5p	ENST00000281950.8	ENSG00000152147	hyb	human
hsa-miR-877-5p	ENST00000281950.8	ENSG00000152147	hyb	human
hsa-miR-92a-3p	ENST00000281950.8	ENSG00000152147	hyb	human
hsa-miR-551b-3p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-339-3p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-1-5p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-4668-5p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-6765-3p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-26b-5p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-let-7a-5p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-182-5p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-193b-3p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-100-5p	ENST00000484259.3	ENSG00000165060	hyb	human
hsa-miR-93-5p	ENST00000406053.5	ENSG00000115239	hyb	human
hsa-miR-615-3p	ENST00000263634.8	ENSG00000115239	hyb	human
hsa-miR-92a-3p	ENST00000443439.7	ENSG00000164307	hyb	human
hsa-miR-23b-3p	ENST00000280612.9	ENSG00000151012	hyb	human
hsa-miR-103a-3p	ENST00000650285.1	ENSG00000140443	hyb	human
hsa-let-7e-5p	ENST00000650285.1	ENSG00000140443	hyb	human
