gene ID,gene name,mRNA,miRNAs
ENSG00000140451,PIF1,ENST00000333425.10,-
ENSG00000185591,SP1,ENST00000551969.5,-
ENSG00000185591,SP1,ENST00000327443.9,"hsa-miR-99b-5p,hsa-miR-92a-3p,hsa-let-7a-5p,hsa-miR-625-5p,hsa-miR-17-5p,hsa-let-7b-5p,hsa-miR-125a-5p"
ENSG00000185591,SP1,ENST00000426431.2,hsa-miR-625-5p
ENSG00000185591,SP1,ENST00000548560.1,-
ENSG00000174130,TLR6,ENST00000508254.6,hsa-miR-122-5p
ENSG00000174130,TLR6,ENST00000381950.2,-
ENSG00000197712,FAM114A1,ENST00000510213.5,-
ENSG00000197712,FAM114A1,ENST00000515037.5,hsa-miR-615-3p
ENSG00000197712,FAM114A1,ENST00000358869.5,-
ENSG00000104885,DOT1L,ENST00000686010.1,-
ENSG00000104885,DOT1L,ENST00000398665.8,"hsa-miR-1229-3p,hsa-miR-19b-3p,hsa-miR-320a-3p,hsa-let-7c-5p,hsa-miR-17-5p,hsa-miR-7111-3p,hsa-miR-940"
ENSG00000104885,DOT1L,ENST00000452696.5,-
ENSG00000104885,DOT1L,ENST00000478937.3,-
ENSG00000104885,DOT1L,ENST00000586024.1,-
ENSG00000104885,DOT1L,ENST00000457590.2,-
ENSG00000135409,AMHR2,ENST00000257863.9,-
ENSG00000135409,AMHR2,ENST00000550311.5,-
ENSG00000135409,AMHR2,ENST00000379791.7,-
ENSG00000135409,AMHR2,ENST00000550839.1,-
ENSG00000104886,PLEKHJ1,ENST00000587394.6,-
ENSG00000104886,PLEKHJ1,ENST00000587962.6,-
ENSG00000104886,PLEKHJ1,ENST00000591099.6,-
ENSG00000104886,PLEKHJ1,ENST00000326631.7,hsa-miR-27a-3p
ENSG00000104886,PLEKHJ1,ENST00000589097.6,-
ENSG00000104886,PLEKHJ1,ENST00000586608.3,hsa-miR-625-5p
ENSG00000149489,ROM1,ENST00000525801.1,-
ENSG00000149489,ROM1,ENST00000534093.5,-
ENSG00000149489,ROM1,ENST00000278833.4,-
ENSG00000149489,ROM1,ENST00000525947.1,-
ENSG00000149541,B3GAT3,ENST00000265471.10,-
ENSG00000149541,B3GAT3,ENST00000531383.5,hsa-miR-107
ENSG00000149541,B3GAT3,ENST00000532585.5,-
ENSG00000149541,B3GAT3,ENST00000534026.5,-
ENSG00000149541,B3GAT3,ENST00000534715.1,-
ENSG00000284762,,ENST00000646262.1,-
ENSG00000113231,PDE8B,ENST00000505926.5,-
ENSG00000113231,PDE8B,ENST00000264917.10,-
ENSG00000113231,PDE8B,ENST00000340978.7,-
ENSG00000113231,PDE8B,ENST00000346042.7,-
ENSG00000113231,PDE8B,ENST00000333194.8,-
ENSG00000113231,PDE8B,ENST00000342343.8,-
ENSG00000113231,PDE8B,ENST00000502945.1,-
ENSG00000113231,PDE8B,ENST00000503963.1,-
ENSG00000113231,PDE8B,ENST00000505283.1,-
ENSG00000128591,FLNC,ENST00000325888.13,hsa-miR-454-3p
ENSG00000128591,FLNC,ENST00000346177.6,-
ENSG00000241839,PLEKHO2,ENST00000616065.4,-
ENSG00000241839,PLEKHO2,ENST00000323544.5,-
ENSG00000104897,SF3A2,ENST00000221494.10,"hsa-miR-324-5p,hsa-miR-15b-5p,hsa-miR-27b-3p"
ENSG00000104897,SF3A2,ENST00000586396.2,-
ENSG00000249240,,ENST00000437723.1,-
ENSG00000168310,IRF2,ENST00000696840.1,-
ENSG00000168310,IRF2,ENST00000696841.1,-
ENSG00000168310,IRF2,ENST00000696842.1,-
ENSG00000168310,IRF2,ENST00000696843.1,-
ENSG00000168310,IRF2,ENST00000502750.2,-
ENSG00000168310,IRF2,ENST00000696844.1,-
ENSG00000168310,IRF2,ENST00000696845.1,-
ENSG00000168310,IRF2,ENST00000393593.8,-
ENSG00000168310,IRF2,ENST00000696846.1,-
ENSG00000168310,IRF2,ENST00000696848.1,-
ENSG00000168310,IRF2,ENST00000505067.6,-
ENSG00000168310,IRF2,ENST00000510814.6,-
ENSG00000168310,IRF2,ENST00000696849.1,-
ENSG00000168310,IRF2,ENST00000696850.1,-
ENSG00000168310,IRF2,ENST00000696851.1,-
ENSG00000168310,IRF2,ENST00000696852.1,-
ENSG00000168310,IRF2,ENST00000696853.1,-
ENSG00000168310,IRF2,ENST00000504340.2,-
ENSG00000168310,IRF2,ENST00000507523.5,-
ENSG00000168310,IRF2,ENST00000506230.5,-
ENSG00000168310,IRF2,ENST00000509274.1,-
ENSG00000169710,FASN,ENST00000306749.4,"hsa-miR-25-3p,hsa-miR-93-5p,hsa-miR-92b-3p,hsa-miR-193a-3p,hsa-miR-885-5p,hsa-miR-942-5p,hsa-miR-107,hsa-miR-877-3p,hsa-miR-15a-5p,hsa-miR-27b-3p,hsa-miR-222-3p,hsa-miR-26a-5p,hsa-miR-326,hsa-miR-615-3p,hsa-miR-196b-5p,hsa-miR-130b-5p,hsa-miR-324-3p,hsa-miR-1229-3p,hsa-miR-92a-3p,hsa-miR-10a-5p,hsa-miR-331-3p,hsa-miR-1303,hsa-miR-744-5p,hsa-miR-193b-3p"
ENSG00000169710,FASN,ENST00000634990.1,"hsa-miR-16-5p,hsa-miR-182-5p,hsa-miR-19b-3p"
ENSG00000169710,FASN,ENST00000580382.1,-
ENSG00000169710,FASN,ENST00000636628.1,-
ENSG00000169710,FASN,ENST00000635197.1,-
ENSG00000169710,FASN,ENST00000637026.1,-
ENSG00000169710,FASN,ENST00000636968.1,-
ENSG00000205352,PRR13,ENST00000549924.5,-
ENSG00000205352,PRR13,ENST00000551003.5,hsa-miR-320a-3p
ENSG00000205352,PRR13,ENST00000429243.7,"hsa-miR-320a-3p,hsa-miR-425-5p"
ENSG00000205352,PRR13,ENST00000549068.5,"hsa-miR-23a-3p,hsa-miR-320a-3p"
ENSG00000205352,PRR13,ENST00000549740.5,hsa-miR-23b-3p
ENSG00000205352,PRR13,ENST00000546581.5,-
ENSG00000205352,PRR13,ENST00000549581.5,-
ENSG00000205352,PRR13,ENST00000547368.5,-
ENSG00000205352,PRR13,ENST00000379786.8,-
ENSG00000205352,PRR13,ENST00000551945.5,-
ENSG00000205352,PRR13,ENST00000549135.1,-
ENSG00000166839,ANKDD1A,ENST00000319580.13,-
ENSG00000166839,ANKDD1A,ENST00000620154.5,-
ENSG00000166839,ANKDD1A,ENST00000496660.5,-
ENSG00000166839,ANKDD1A,ENST00000513267.2,-
ENSG00000166839,ANKDD1A,ENST00000483400.5,"hsa-miR-26a-5p,hsa-miR-125b-5p"
ENSG00000166839,ANKDD1A,ENST00000395723.5,-
ENSG00000089597,GANAB,ENST00000532402.5,hsa-miR-1249-3p
ENSG00000089597,GANAB,ENST00000346178.8,"hsa-miR-181b-5p,hsa-miR-92a-3p,hsa-miR-93-5p,hsa-miR-3619-5p,hsa-miR-17-5p,hsa-miR-181a-5p,hsa-miR-107,hsa-miR-324-5p,hsa-miR-34a-5p,hsa-miR-615-3p,hsa-miR-222-3p,hsa-miR-1249-3p"
ENSG00000089597,GANAB,ENST00000356638.8,hsa-miR-222-3p
ENSG00000089597,GANAB,ENST00000540933.5,hsa-miR-615-3p
ENSG00000089597,GANAB,ENST00000648273.1,"hsa-miR-99b-5p,hsa-miR-615-3p,hsa-miR-16-5p"
ENSG00000089597,GANAB,ENST00000534779.5,-
ENSG00000089597,GANAB,ENST00000534613.5,-
ENSG00000089597,GANAB,ENST00000525994.1,-
ENSG00000089597,GANAB,ENST00000526210.1,-
ENSG00000089597,GANAB,ENST00000529737.5,-
ENSG00000216937,CCDC7,ENST00000476558.7,-
ENSG00000216937,CCDC7,ENST00000277657.12,-
ENSG00000216937,CCDC7,ENST00000362006.11,-
ENSG00000216937,CCDC7,ENST00000639629.2,-
ENSG00000216937,CCDC7,ENST00000545067.6,hsa-miR-125b-5p
ENSG00000216937,CCDC7,ENST00000537047.5,-
ENSG00000216937,CCDC7,ENST00000539197.5,-
ENSG00000216937,CCDC7,ENST00000639041.1,-
ENSG00000216937,CCDC7,ENST00000375025.10,-
ENSG00000216937,CCDC7,ENST00000302316.12,-
ENSG00000216937,CCDC7,ENST00000375028.9,-
ENSG00000013392,RWDD2A,ENST00000369724.5,hsa-miR-151a-3p
ENSG00000204344,STK19,ENST00000460018.2,-
ENSG00000204344,STK19,ENST00000375331.7,hsa-miR-29c-3p
ENSG00000204344,STK19,ENST00000375333.3,-
ENSG00000204344,STK19,ENST00000685781.1,-
ENSG00000204344,STK19,ENST00000483801.6,-
ENSG00000204344,STK19,ENST00000519179.6,-
ENSG00000104899,AMH,ENST00000221496.5,-
ENSG00000213921,LEUTX,ENST00000396841.4,-
ENSG00000213921,LEUTX,ENST00000638280.2,-
ENSG00000105202,FBL,ENST00000595545.5,hsa-miR-196a-5p
ENSG00000105202,FBL,ENST00000221801.8,"hsa-miR-20a-5p,hsa-miR-181b-5p,hsa-miR-324-5p"
ENSG00000105202,FBL,ENST00000594443.5,-
ENSG00000105202,FBL,ENST00000597224.5,-
ENSG00000105202,FBL,ENST00000601274.5,-
ENSG00000105202,FBL,ENST00000597634.5,-
ENSG00000105202,FBL,ENST00000598417.5,-
ENSG00000105202,FBL,ENST00000594309.5,-
ENSG00000105202,FBL,ENST00000599134.1,-
ENSG00000249931,GOLGA8K,ENST00000512626.3,-
ENSG00000094916,CBX5,ENST00000209875.9,"hsa-miR-103a-3p,hsa-miR-19b-3p,hsa-miR-92a-3p,hsa-miR-339-5p,hsa-miR-1303,hsa-miR-320a-3p,hsa-let-7b-5p,hsa-miR-15b-5p,hsa-miR-1229-5p"
ENSG00000094916,CBX5,ENST00000439541.6,-
ENSG00000094916,CBX5,ENST00000550411.5,-
ENSG00000094916,CBX5,ENST00000552562.1,-
ENSG00000163093,BBS5,ENST00000392663.6,hsa-miR-122-5p
ENSG00000163093,BBS5,ENST00000295240.8,-
ENSG00000163093,BBS5,ENST00000443151.1,-
ENSG00000123405,NFE2,ENST00000312156.8,-
ENSG00000123405,NFE2,ENST00000435572.7,-
ENSG00000123405,NFE2,ENST00000540264.2,-
ENSG00000123405,NFE2,ENST00000553070.5,-
ENSG00000123405,NFE2,ENST00000553198.1,-
ENSG00000164597,COG5,ENST00000297135.9,hsa-miR-320a-3p
ENSG00000164597,COG5,ENST00000347053.8,-
ENSG00000164597,COG5,ENST00000393603.7,-
ENSG00000164597,COG5,ENST00000605888.1,-
ENSG00000111481,COPZ1,ENST00000552848.5,-
ENSG00000111481,COPZ1,ENST00000549043.5,-
ENSG00000111481,COPZ1,ENST00000551962.5,-
ENSG00000111481,COPZ1,ENST00000552218.5,-
ENSG00000111481,COPZ1,ENST00000262061.7,"hsa-let-7a-5p,hsa-miR-324-3p"
ENSG00000111481,COPZ1,ENST00000553231.5,-
ENSG00000111481,COPZ1,ENST00000552362.5,-
ENSG00000111481,COPZ1,ENST00000455864.6,-
ENSG00000111481,COPZ1,ENST00000550171.5,-
ENSG00000111481,COPZ1,ENST00000549116.5,-
ENSG00000111481,COPZ1,ENST00000551779.5,-
ENSG00000111481,COPZ1,ENST00000548753.1,-
ENSG00000111481,COPZ1,ENST00000550713.1,-
ENSG00000182175,RGMA,ENST00000329082.12,hsa-miR-92a-3p
ENSG00000182175,RGMA,ENST00000425933.6,-
ENSG00000182175,RGMA,ENST00000543599.5,-
ENSG00000182175,RGMA,ENST00000542321.6,-
ENSG00000182175,RGMA,ENST00000554387.5,-
ENSG00000182175,RGMA,ENST00000557301.2,-
ENSG00000182175,RGMA,ENST00000557420.1,-
ENSG00000182175,RGMA,ENST00000556658.1,-
ENSG00000182175,RGMA,ENST00000555598.1,-
ENSG00000182175,RGMA,ENST00000556950.1,-
ENSG00000223547,ZNF844,ENST00000550826.1,-
ENSG00000223547,ZNF844,ENST00000439326.8,hsa-miR-27a-3p
ENSG00000223547,ZNF844,ENST00000441304.2,-
ENSG00000251569,,ENST00000513963.1,-
ENSG00000129933,MAU2,ENST00000262815.13,"hsa-miR-92a-3p,hsa-miR-615-3p,hsa-miR-320a-3p,hsa-miR-324-5p"
ENSG00000129933,MAU2,ENST00000609122.5,-
ENSG00000129933,MAU2,ENST00000609060.1,-
ENSG00000239474,KLHL41,ENST00000284669.2,-
ENSG00000138399,FASTKD1,ENST00000453153.7,hsa-miR-23a-3p
ENSG00000138399,FASTKD1,ENST00000453929.6,-
ENSG00000138399,FASTKD1,ENST00000417376.5,-
ENSG00000138399,FASTKD1,ENST00000438035.5,-
ENSG00000138399,FASTKD1,ENST00000445210.1,-
ENSG00000140299,BNIP2,ENST00000607373.6,"hsa-miR-20a-5p,hsa-miR-1-5p,hsa-miR-877-3p"
ENSG00000140299,BNIP2,ENST00000439052.6,-
ENSG00000140299,BNIP2,ENST00000415213.7,-
ENSG00000140299,BNIP2,ENST00000448414.5,-
ENSG00000164051,CCDC51,ENST00000447018.5,-
ENSG00000164051,CCDC51,ENST00000412398.6,-
ENSG00000164051,CCDC51,ENST00000395694.7,hsa-miR-18a-3p
ENSG00000164051,CCDC51,ENST00000442740.1,-
ENSG00000164051,CCDC51,ENST00000446140.1,-
ENSG00000164051,CCDC51,ENST00000438370.1,-
ENSG00000168394,TAP1,ENST00000698420.1,-
ENSG00000168394,TAP1,ENST00000698421.1,-
ENSG00000168394,TAP1,ENST00000354258.5,-
ENSG00000168394,TAP1,ENST00000698422.1,-
ENSG00000168394,TAP1,ENST00000698423.1,-
ENSG00000168394,TAP1,ENST00000643049.2,-
ENSG00000168394,TAP1,ENST00000698424.1,-
ENSG00000257446,ZNF878,ENST00000547628.2,-
ENSG00000237247,MBD3L5,ENST00000329753.5,-
ENSG00000205718,MBD3L4,ENST00000381394.9,-
ENSG00000230522,MBD3L2,ENST00000381393.3,-
ENSG00000130544,ZNF557,ENST00000252840.11,hsa-miR-1303
ENSG00000130544,ZNF557,ENST00000414706.2,-
ENSG00000196859,KRT39,ENST00000355612.7,-
ENSG00000196859,KRT39,ENST00000578078.1,-
ENSG00000232112,TMA7,ENST00000438607.2,hsa-miR-122-5p
ENSG00000197150,ABCB8,ENST00000542328.5,-
ENSG00000197150,ABCB8,ENST00000461373.5,-
ENSG00000197150,ABCB8,ENST00000482309.5,-
ENSG00000197150,ABCB8,ENST00000489192.5,-
ENSG00000197150,ABCB8,ENST00000470645.5,-
ENSG00000197150,ABCB8,ENST00000297504.10,-
ENSG00000197150,ABCB8,ENST00000466514.5,-
ENSG00000197150,ABCB8,ENST00000358849.9,hsa-miR-877-3p
ENSG00000197150,ABCB8,ENST00000498578.5,-
ENSG00000197150,ABCB8,ENST00000477719.5,-
ENSG00000197150,ABCB8,ENST00000477092.5,-
ENSG00000197150,ABCB8,ENST00000488551.5,-
ENSG00000197150,ABCB8,ENST00000491920.1,-
ENSG00000015171,ZMYND11,ENST00000704295.1,-
ENSG00000015171,ZMYND11,ENST00000439456.5,-
ENSG00000015171,ZMYND11,ENST00000397962.8,-
ENSG00000015171,ZMYND11,ENST00000509513.6,-
ENSG00000015171,ZMYND11,ENST00000381591.5,-
ENSG00000015171,ZMYND11,ENST00000704315.1,-
ENSG00000015171,ZMYND11,ENST00000381604.9,-
ENSG00000015171,ZMYND11,ENST00000381584.6,-
ENSG00000015171,ZMYND11,ENST00000602682.6,-
ENSG00000015171,ZMYND11,ENST00000704339.1,-
ENSG00000015171,ZMYND11,ENST00000403354.5,-
ENSG00000015171,ZMYND11,ENST00000704335.1,hsa-miR-615-3p
ENSG00000015171,ZMYND11,ENST00000704306.1,-
ENSG00000015171,ZMYND11,ENST00000627286.2,-
ENSG00000015171,ZMYND11,ENST00000704343.1,-
ENSG00000015171,ZMYND11,ENST00000402736.5,-
ENSG00000015171,ZMYND11,ENST00000704307.1,-
ENSG00000015171,ZMYND11,ENST00000397955.7,-
ENSG00000015171,ZMYND11,ENST00000704301.1,-
ENSG00000015171,ZMYND11,ENST00000704303.1,-
ENSG00000015171,ZMYND11,ENST00000558098.4,-
ENSG00000015171,ZMYND11,ENST00000704338.1,-
ENSG00000181541,MAB21L2,ENST00000317605.6,-
ENSG00000212899,KRTAP3-3,ENST00000391586.3,-
ENSG00000184508,HDDC3,ENST00000394272.8,-
ENSG00000184508,HDDC3,ENST00000646620.1,-
ENSG00000184508,HDDC3,ENST00000330334.7,-
ENSG00000184508,HDDC3,ENST00000559898.5,-
ENSG00000184508,HDDC3,ENST00000561036.1,-
ENSG00000212900,KRTAP3-2,ENST00000391587.3,-
ENSG00000138398,PPIG,ENST00000414307.6,-
ENSG00000138398,PPIG,ENST00000433207.6,-
ENSG00000138398,PPIG,ENST00000678088.1,hsa-miR-200b-3p
ENSG00000138398,PPIG,ENST00000676508.1,-
ENSG00000138398,PPIG,ENST00000260970.8,-
ENSG00000138398,PPIG,ENST00000409714.7,-
ENSG00000138398,PPIG,ENST00000678721.1,-
ENSG00000138398,PPIG,ENST00000462903.6,-
ENSG00000138398,PPIG,ENST00000676756.1,"hsa-miR-106b-5p,hsa-miR-23b-3p"
ENSG00000138398,PPIG,ENST00000679107.1,-
ENSG00000138398,PPIG,ENST00000678499.1,-
ENSG00000138398,PPIG,ENST00000678638.1,-
ENSG00000138398,PPIG,ENST00000448752.7,-
ENSG00000138398,PPIG,ENST00000417938.2,-
ENSG00000138398,PPIG,ENST00000482772.5,-
ENSG00000212901,KRTAP3-1,ENST00000391588.3,-
ENSG00000167414,GNG8,ENST00000693335.1,-
ENSG00000167414,GNG8,ENST00000300873.5,-
ENSG00000221852,KRTAP1-5,ENST00000361883.6,-
ENSG00000221880,KRTAP1-3,ENST00000344363.7,-
ENSG00000213689,TREX1,ENST00000433541.1,-
ENSG00000213689,TREX1,ENST00000444177.1,-
ENSG00000213689,TREX1,ENST00000625293.3,-
ENSG00000213689,TREX1,ENST00000492235.2,-
ENSG00000213689,TREX1,ENST00000635452.2,-
ENSG00000213689,TREX1,ENST00000456089.1,-
ENSG00000197013,ZNF429,ENST00000358491.9,"hsa-miR-122-5p,hsa-miR-23a-3p"
ENSG00000197013,ZNF429,ENST00000597078.5,-
ENSG00000197013,ZNF429,ENST00000594385.1,-
ENSG00000198589,LRBA,ENST00000651943.2,"hsa-miR-615-3p,hsa-miR-23b-3p"
ENSG00000198589,LRBA,ENST00000357115.9,"hsa-miR-93-3p,hsa-miR-769-5p,hsa-miR-196b-5p"
ENSG00000198589,LRBA,ENST00000510413.5,-
ENSG00000198589,LRBA,ENST00000503716.5,-
ENSG00000198589,LRBA,ENST00000648823.1,-
ENSG00000198589,LRBA,ENST00000697127.1,-
ENSG00000198589,LRBA,ENST00000651695.2,-
ENSG00000198589,LRBA,ENST00000648626.1,-
ENSG00000198589,LRBA,ENST00000697128.1,-
ENSG00000198589,LRBA,ENST00000648878.1,-
ENSG00000198589,LRBA,ENST00000651035.1,-
ENSG00000198589,LRBA,ENST00000508606.1,-
ENSG00000198589,LRBA,ENST00000507224.5,-
ENSG00000198589,LRBA,ENST00000649874.1,-
ENSG00000198589,LRBA,ENST00000502839.1,-
ENSG00000188581,KRTAP1-1,ENST00000306271.5,-
ENSG00000212724,KRTAP2-3,ENST00000391418.3,-
ENSG00000213417,KRTAP2-4,ENST00000394015.3,-
ENSG00000212721,KRTAP4-11,ENST00000391413.4,-
ENSG00000213416,KRTAP4-12,ENST00000394014.2,-
ENSG00000160321,ZNF208,ENST00000599916.5,-
ENSG00000160321,ZNF208,ENST00000601773.5,-
ENSG00000160321,ZNF208,ENST00000397126.9,"hsa-miR-96-5p,hsa-miR-23a-3p,hsa-miR-33a-5p,hsa-miR-23b-3p"
ENSG00000160321,ZNF208,ENST00000599723.1,-
ENSG00000160321,ZNF208,ENST00000597040.1,-
ENSG00000160321,ZNF208,ENST00000601993.1,-
ENSG00000198271,KRTAP4-5,ENST00000343246.6,-
ENSG00000171396,KRTAP4-4,ENST00000390661.5,-
ENSG00000114268,PFKFB4,ENST00000232375.8,hsa-miR-92b-3p
ENSG00000114268,PFKFB4,ENST00000383734.6,-
ENSG00000114268,PFKFB4,ENST00000416568.5,-
ENSG00000114268,PFKFB4,ENST00000417753.5,-
ENSG00000114268,PFKFB4,ENST00000445633.5,-
ENSG00000114268,PFKFB4,ENST00000452531.5,-
ENSG00000114268,PFKFB4,ENST00000412035.5,-
ENSG00000114268,PFKFB4,ENST00000422701.1,-
ENSG00000140553,UNC45A,ENST00000480470.5,-
ENSG00000140553,UNC45A,ENST00000394275.7,"hsa-miR-940,hsa-miR-16-5p,hsa-miR-23b-3p"
ENSG00000140553,UNC45A,ENST00000672480.1,hsa-miR-615-3p
ENSG00000140553,UNC45A,ENST00000639885.1,-
ENSG00000140553,UNC45A,ENST00000418476.2,-
ENSG00000141506,PIK3R5,ENST00000269300.8,-
ENSG00000141506,PIK3R5,ENST00000447110.6,-
ENSG00000141506,PIK3R5,ENST00000611902.4,-
ENSG00000141506,PIK3R5,ENST00000616147.4,-
ENSG00000141506,PIK3R5,ENST00000623421.3,-
ENSG00000141506,PIK3R5,ENST00000581552.5,-
ENSG00000141506,PIK3R5,ENST00000585260.5,-
ENSG00000141506,PIK3R5,ENST00000584803.1,-
ENSG00000141506,PIK3R5,ENST00000581895.1,-
ENSG00000053501,USE1,ENST00000601662.5,-
ENSG00000053501,USE1,ENST00000263897.10,-
ENSG00000053501,USE1,ENST00000600970.5,-
ENSG00000053501,USE1,ENST00000595101.5,"hsa-let-7e-5p,hsa-miR-877-3p"
ENSG00000053501,USE1,ENST00000596136.5,-
ENSG00000053501,USE1,ENST00000594724.5,-
ENSG00000053501,USE1,ENST00000593597.1,-
ENSG00000135535,CD164,ENST00000504373.2,-
ENSG00000135535,CD164,ENST00000413644.6,-
ENSG00000135535,CD164,ENST00000310786.10,"hsa-miR-744-5p,hsa-miR-130b-3p"
ENSG00000135535,CD164,ENST00000275080.11,"hsa-miR-502-5p,hsa-miR-187-3p,hsa-miR-101-3p"
ENSG00000135535,CD164,ENST00000324953.9,hsa-miR-130b-3p
ENSG00000135535,CD164,ENST00000512821.5,-
ENSG00000139572,GPR84,ENST00000267015.4,-
ENSG00000139572,GPR84,ENST00000551809.1,-
ENSG00000111639,MRPL51,ENST00000229238.5,"hsa-miR-26a-5p,hsa-let-7d-5p,hsa-miR-17-5p,hsa-miR-93-5p"
ENSG00000111639,MRPL51,ENST00000537701.5,"hsa-miR-20a-5p,hsa-miR-17-5p"
ENSG00000111639,MRPL51,ENST00000543164.5,"hsa-miR-106b-5p,hsa-miR-93-5p"
ENSG00000111639,MRPL51,ENST00000543703.1,-
ENSG00000111639,MRPL51,ENST00000538814.5,-
ENSG00000111639,MRPL51,ENST00000543959.5,-
ENSG00000111639,MRPL51,ENST00000540949.1,-
ENSG00000118046,STK11,ENST00000585748.2,-
ENSG00000118046,STK11,ENST00000326873.12,hsa-miR-17-5p
ENSG00000118046,STK11,ENST00000652231.1,-
ENSG00000118046,STK11,ENST00000593219.5,-
ENSG00000118046,STK11,ENST00000585851.1,-
ENSG00000118046,STK11,ENST00000585465.2,-
ENSG00000164253,WDR41,ENST00000296679.9,"hsa-miR-194-5p,hsa-let-7c-5p"
ENSG00000164253,WDR41,ENST00000515253.5,-
ENSG00000164253,WDR41,ENST00000507029.5,-
ENSG00000164253,WDR41,ENST00000511630.6,-
ENSG00000164253,WDR41,ENST00000507654.5,-
ENSG00000164253,WDR41,ENST00000509701.5,-
ENSG00000164253,WDR41,ENST00000511791.1,-
ENSG00000164253,WDR41,ENST00000505129.5,-
ENSG00000164253,WDR41,ENST00000506307.5,-
ENSG00000164253,WDR41,ENST00000509892.5,-
ENSG00000164253,WDR41,ENST00000513417.5,-
ENSG00000164253,WDR41,ENST00000514559.5,-
ENSG00000164253,WDR41,ENST00000503035.5,-
ENSG00000164253,WDR41,ENST00000511036.5,-
ENSG00000164253,WDR41,ENST00000504895.5,-
ENSG00000164253,WDR41,ENST00000509971.5,-
ENSG00000164253,WDR41,ENST00000506474.5,-
ENSG00000248485,PCP4L1,ENST00000504449.2,-
ENSG00000010292,NCAPD2,ENST00000539714.5,-
ENSG00000010292,NCAPD2,ENST00000382457.8,-
ENSG00000010292,NCAPD2,ENST00000539084.5,-
ENSG00000010292,NCAPD2,ENST00000315579.10,"hsa-let-7e-5p,hsa-miR-3620-3p,hsa-miR-186-5p,hsa-miR-93-3p,hsa-miR-92b-3p,hsa-miR-505-3p,hsa-miR-877-3p,hsa-miR-20a-5p,hsa-miR-222-3p,hsa-let-7b-5p,hsa-miR-615-3p,hsa-miR-196b-5p,hsa-miR-3150a-5p,hsa-miR-122-5p,hsa-miR-331-3p,hsa-miR-1249-3p"
ENSG00000188931,CFAP126,ENST00000367974.2,-
ENSG00000108840,HDAC5,ENST00000225983.10,-
ENSG00000108840,HDAC5,ENST00000682912.1,hsa-let-7a-5p
ENSG00000108840,HDAC5,ENST00000336057.9,-
ENSG00000108840,HDAC5,ENST00000586802.5,-
ENSG00000108840,HDAC5,ENST00000588261.1,-
ENSG00000108840,HDAC5,ENST00000588703.5,-
ENSG00000108840,HDAC5,ENST00000591714.5,-
ENSG00000108840,HDAC5,ENST00000587135.1,-
ENSG00000265107,GJA5,ENST00000579774.3,-
ENSG00000265107,GJA5,ENST00000621517.1,-
ENSG00000265107,GJA5,ENST00000430508.1,-
ENSG00000185250,PPIL6,ENST00000521072.7,-
ENSG00000185250,PPIL6,ENST00000424445.6,-
ENSG00000185250,PPIL6,ENST00000447468.7,-
ENSG00000185250,PPIL6,ENST00000440797.6,hsa-miR-20a-5p
ENSG00000185250,PPIL6,ENST00000520723.5,-
ENSG00000185250,PPIL6,ENST00000417394.6,-
ENSG00000185250,PPIL6,ENST00000518648.1,-
ENSG00000185085,INTS5,ENST00000330574.2,"hsa-miR-16-5p,hsa-miR-769-5p,hsa-miR-193b-3p"
ENSG00000180739,S1PR5,ENST00000333430.6,-
ENSG00000180739,S1PR5,ENST00000439028.3,-
ENSG00000180739,S1PR5,ENST00000590601.1,-
ENSG00000121634,GJA8,ENST00000369235.2,-
ENSG00000255432,,ENST00000528405.1,-
ENSG00000142515,KLK3,ENST00000601503.5,-
ENSG00000142515,KLK3,ENST00000596185.5,-
ENSG00000142515,KLK3,ENST00000326003.7,-
ENSG00000142515,KLK3,ENST00000422986.6,-
ENSG00000142515,KLK3,ENST00000597286.5,-
ENSG00000142515,KLK3,ENST00000597483.5,-
ENSG00000142515,KLK3,ENST00000593997.5,-
ENSG00000142515,KLK3,ENST00000595392.5,-
ENSG00000142515,KLK3,ENST00000595952.5,-
ENSG00000142515,KLK3,ENST00000360617.7,-
ENSG00000142515,KLK3,ENST00000598145.1,-
ENSG00000278615,C11orf98,ENST00000524958.6,-
ENSG00000278615,C11orf98,ENST00000525675.1,-
ENSG00000188092,GPR89B,ENST00000488165.5,-
ENSG00000188092,GPR89B,ENST00000314163.12,-
ENSG00000188092,GPR89B,ENST00000468618.6,-
ENSG00000188092,GPR89B,ENST00000491975.5,-
ENSG00000188092,GPR89B,ENST00000461786.5,-
ENSG00000214756,CSKMT,ENST00000532971.2,-
ENSG00000204922,UQCC3,ENST00000531323.1,hsa-let-7e-5p
ENSG00000204922,UQCC3,ENST00000377953.4,-
ENSG00000166965,RCCD1,ENST00000555155.5,-
ENSG00000166965,RCCD1,ENST00000394258.7,hsa-miR-106b-5p
ENSG00000166965,RCCD1,ENST00000556618.1,-
ENSG00000166965,RCCD1,ENST00000556333.1,-
ENSG00000162191,UBXN1,ENST00000294119.6,-
ENSG00000162191,UBXN1,ENST00000533000.5,-
ENSG00000162191,UBXN1,ENST00000616865.4,-
ENSG00000162191,UBXN1,ENST00000301935.10,hsa-miR-615-3p
ENSG00000162191,UBXN1,ENST00000529640.5,-
ENSG00000162191,UBXN1,ENST00000534176.1,-
ENSG00000154710,RABGEF1,ENST00000607882.5,-
ENSG00000154710,RABGEF1,ENST00000442563.5,-
