gene ID,gene name,mRNA,miRNAs
WBGene00011274,,R53.5.1,"cel-miR-235-3p,cel-miR-229-3p"
WBGene00011275,psf-1,R53.6.1,"cel-miR-42-3p,cel-miR-52-5p,cel-miR-51-5p,cel-miR-235-3p"
WBGene00011276,aakg-5,R53.7a.1,"cel-miR-58a-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-79-3p,cel-miR-54-3p,cel-miR-84-5p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-63-5p,cel-miR-48-5p,cel-let-7-5p,cel-miR-53-5p,cel-miR-83-3p"
WBGene00011276,aakg-5,R53.7a.2,"cel-miR-58a-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-79-3p,cel-miR-54-3p,cel-miR-238-3p,cel-miR-84-5p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-63-5p,cel-miR-48-5p,cel-miR-47-3p,cel-let-7-5p,cel-miR-53-5p,cel-miR-83-3p"
WBGene00011276,aakg-5,R53.7b.1,"cel-miR-51-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-79-3p,cel-miR-54-3p,cel-miR-238-3p,cel-miR-84-5p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-63-5p,cel-miR-48-5p,cel-let-7-5p,cel-miR-53-5p,cel-miR-83-3p"
WBGene00011277,,R53.8.1,"cel-miR-55-3p,cel-miR-72-5p,cel-miR-52-5p,cel-miR-50-5p,cel-miR-56-3p,cel-miR-786-3p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-71-5p"
WBGene00011278,,R74.2.1,"cel-miR-233-3p,cel-miR-58a-3p,cel-miR-55-3p,cel-miR-52-5p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-237-5p,cel-miR-48-5p,cel-miR-235-3p,cel-lin-4-5p,cel-miR-238-3p,cel-miR-81-3p"
WBGene00011279,asd-1,R74.5a.1,"cel-miR-51-5p,cel-miR-72-5p,cel-miR-52-5p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-79-3p,cel-miR-235-3p,cel-miR-53-5p"
WBGene00011279,asd-1,R74.5b.1,"cel-miR-51-5p,cel-miR-72-5p,cel-miR-52-5p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-79-3p,cel-miR-235-3p,cel-miR-53-5p"
WBGene00011279,asd-1,R74.5b.2,"cel-miR-51-5p,cel-miR-72-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-79-3p,cel-miR-235-3p,cel-miR-53-5p"
WBGene00011279,asd-1,R74.5b.3,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-2953-3p,cel-miR-79-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-53-5p,cel-miR-52-5p,cel-miR-2-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-65-5p"
WBGene00011279,asd-1,R74.5c.1,"cel-miR-235-3p,cel-miR-52-5p"
WBGene00011280,pelo-1,R74.6.1,"cel-miR-788-5p,cel-miR-51-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-43-3p,cel-miR-229-3p,cel-miR-797-5p,cel-miR-80-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-791-3p,cel-miR-35-3p,cel-miR-244-5p,cel-miR-47-3p,cel-miR-46-3p,cel-let-7-5p,cel-miR-90-3p,cel-miR-53-5p"
WBGene00011281,,R74.7.1,"cel-miR-52-5p,cel-miR-75-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-63-3p,cel-miR-47-3p,cel-miR-64-5p,cel-miR-238-3p,cel-miR-65-5p,cel-miR-71-5p"
WBGene00011282,,R74.8a.1,"cel-miR-788-5p,cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-45-3p,cel-miR-44-3p,cel-miR-56-3p,cel-miR-86-5p,cel-miR-37-3p,cel-miR-47-3p,cel-miR-235-3p,cel-miR-53-5p"
WBGene00011282,,R74.8b.1,"cel-miR-788-5p,cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-54-3p,cel-miR-45-3p,cel-miR-44-3p,cel-miR-56-3p,cel-miR-37-3p,cel-miR-47-3p,cel-miR-235-3p,cel-miR-53-5p"
WBGene00011283,ttbk-7,R90.1.1,"cel-miR-55-3p,cel-miR-233-3p,cel-miR-1-3p,cel-miR-44-3p,cel-miR-230-5p,cel-miR-54-3p,cel-miR-90-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-56-3p,cel-miR-244-5p,cel-miR-50-5p,cel-miR-62,cel-miR-48-5p,cel-miR-47-3p,cel-miR-2-3p,cel-miR-53-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-230-3p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-80-3p,cel-miR-229-5p,cel-miR-86-5p,cel-miR-238-3p,cel-miR-71-5p,cel-miR-57-5p,cel-miR-45-3p,cel-miR-80-5p,cel-let-7-5p,cel-miR-90-3p"
WBGene00011284,ttr-27,R90.2.1,"cel-miR-86-5p,cel-miR-58a-3p,cel-miR-2-3p,cel-miR-80-3p,cel-miR-81-3p"
WBGene00011285,ttr-28,R90.3.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-238-3p,cel-miR-60-3p"
WBGene00011286,ttr-29,R90.4.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-53-5p"
WBGene00011287,glb-24,R90.5a.1,"cel-miR-52-5p,cel-miR-59-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-229-5p,cel-miR-81-3p,cel-let-7-5p,cel-miR-64-5p,cel-miR-235-3p,cel-miR-53-5p,cel-miR-70-3p"
WBGene00011287,glb-24,R90.5b.1,"cel-miR-52-5p,cel-miR-59-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-229-5p,cel-miR-81-3p,cel-let-7-5p,cel-miR-64-5p,cel-miR-235-3p,cel-miR-53-5p,cel-miR-70-3p"
WBGene00011287,glb-24,R90.5c.1,"cel-miR-52-5p,cel-let-7-5p,cel-miR-235-3p,cel-miR-80-3p,cel-miR-53-5p"
WBGene00011288,,R102.1.1,"cel-miR-788-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-799,cel-miR-70-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-56-3p,cel-miR-48-5p,cel-miR-90-3p,cel-miR-87-3p"
WBGene00011289,,R102.2.1,"cel-miR-72-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-52-5p,cel-miR-80-3p,cel-miR-48-5p,cel-miR-235-3p,cel-miR-70-3p,cel-miR-71-5p"
WBGene00011290,,R102.3.1,"cel-miR-52-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-252-5p,cel-miR-71-5p"
WBGene00011291,,R102.4a.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00011291,,R102.4a.2,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00011291,,R102.4b.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-47-3p,cel-miR-46-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00011291,,R102.4c.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-47-3p,cel-miR-46-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00011291,,R102.4d.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00011291,,R102.4d.2,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00011291,,R102.4d.3,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-lin-4-5p,cel-miR-71-5p"
WBGene00011291,,R102.4e.1,"cel-miR-51-5p,cel-miR-58a-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-259-5p,cel-miR-54-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00011292,allo-1,R102.5a.1,"cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-56-3p,cel-miR-44-3p,cel-miR-244-5p,cel-miR-62,cel-miR-48-5p,cel-miR-64-5p,cel-miR-54-3p,cel-miR-70-3p,cel-miR-71-5p"
WBGene00011292,allo-1,R102.5b.1,"cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-229-5p,cel-miR-56-3p,cel-miR-44-3p,cel-miR-244-5p,cel-miR-62,cel-miR-48-5p,cel-miR-64-5p,cel-miR-54-3p,cel-miR-70-3p,cel-miR-71-5p"
WBGene00011293,,R102.6.1,"cel-miR-52-5p,cel-miR-1-3p,cel-miR-45-3p,cel-miR-44-3p,cel-miR-37-3p,cel-let-7-5p,cel-miR-90-3p,cel-miR-84-5p"
WBGene00011293,,R102.6.2,"cel-let-7-5p,cel-miR-1-3p,cel-miR-90-3p,cel-miR-45-3p,cel-miR-44-3p,cel-miR-84-5p"
WBGene00011293,,R102.6.3,"cel-let-7-5p,cel-miR-1-3p,cel-miR-90-3p,cel-miR-45-3p,cel-miR-44-3p,cel-miR-84-5p"
WBGene00011295,,R102.8.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-47-3p,cel-miR-62,cel-miR-70-3p"
WBGene00011296,glb-21,R102.9.1,"cel-miR-72-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-44-3p,cel-miR-54-3p,cel-miR-52-5p,cel-miR-58a-5p,cel-miR-75-3p,cel-miR-228-5p,cel-miR-71-3p,cel-miR-245-3p,cel-miR-50-5p,cel-miR-62,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-797-5p,cel-miR-80-3p,cel-miR-229-5p,cel-miR-79-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-77-3p,cel-miR-45-3p,cel-miR-252-5p,cel-miR-252-3p,cel-let-7-5p,cel-miR-64-5p,cel-miR-90-3p"
WBGene00011297,,R102.10.1,"cel-miR-58a-3p,cel-miR-228-5p,cel-miR-71-3p,cel-miR-241-5p,cel-miR-77-3p,cel-miR-229-5p,cel-miR-50-5p,cel-miR-66-5p,cel-miR-80-3p,cel-miR-48-5p,cel-let-7-5p,cel-miR-54-3p,cel-miR-56-5p,cel-miR-71-5p"
WBGene00011298,,R107.2.1,"cel-miR-57-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-54-3p,cel-miR-70-3p"
WBGene00011299,ikke-1,R107.4a.1,"cel-miR-788-5p,cel-miR-52-5p,cel-miR-61-3p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-let-7-5p,cel-miR-46-3p,cel-miR-64-5p,cel-miR-42-3p,cel-miR-238-3p,cel-miR-71-5p"
WBGene00011299,ikke-1,R107.4a.2,"cel-miR-788-5p,cel-miR-52-5p,cel-miR-61-3p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-62,cel-let-7-5p,cel-miR-46-3p,cel-miR-64-5p,cel-miR-42-3p,cel-miR-238-3p,cel-miR-53-5p,cel-miR-71-5p"
WBGene00011299,ikke-1,R107.4b.1,"cel-miR-788-5p,cel-miR-52-5p,cel-miR-61-3p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-let-7-5p,cel-miR-46-3p,cel-miR-64-5p,cel-miR-42-3p,cel-miR-238-3p,cel-miR-71-5p"
WBGene00011299,ikke-1,R107.4c.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-52-5p,cel-miR-61-3p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-let-7-5p,cel-miR-46-3p,cel-miR-64-5p,cel-miR-54-3p,cel-miR-42-3p,cel-miR-238-3p,cel-miR-71-5p"
WBGene00011299,ikke-1,R107.4d.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-52-5p,cel-miR-61-3p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-80-3p,cel-miR-44-3p,cel-let-7-5p,cel-miR-46-3p,cel-miR-64-5p,cel-miR-54-3p,cel-miR-42-3p,cel-miR-238-3p,cel-miR-71-5p"
WBGene00011300,,R107.5a.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-55-3p,cel-miR-228-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-77-3p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-238-3p,cel-miR-71-5p"
WBGene00011300,,R107.5b.1,"cel-miR-51-5p,cel-miR-52-5p,cel-miR-55-3p,cel-miR-228-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-77-3p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-238-3p,cel-miR-71-5p"
WBGene00011302,,R166.2.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-54-3p,cel-miR-84-5p,cel-miR-81-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-48-5p,cel-miR-47-3p,cel-let-7-5p,cel-miR-83-3p"
WBGene00011303,,R166.3.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-72-5p,cel-miR-58a-3p,cel-miR-52-5p,cel-miR-73-3p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-74-3p,cel-miR-47-3p,cel-let-7-5p,cel-miR-46-3p,cel-miR-239a-5p,cel-miR-81-3p"
WBGene00011304,mnk-1,R166.5a.1,"cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-241-5p,cel-miR-44-3p,cel-miR-74-3p,cel-miR-37-3p,cel-miR-54-3p,cel-miR-84-5p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-77-3p,cel-miR-57-5p,cel-miR-45-3p,cel-let-7-5p,cel-miR-1829b-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00011304,mnk-1,R166.5b.1,"cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-241-5p,cel-miR-44-3p,cel-miR-74-3p,cel-miR-37-3p,cel-miR-54-3p,cel-miR-84-5p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-71-3p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-240-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-77-3p,cel-miR-57-5p,cel-miR-45-3p,cel-let-7-5p,cel-miR-1829b-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00011304,mnk-1,R166.5b.2,"cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-241-5p,cel-miR-44-3p,cel-miR-74-3p,cel-miR-37-3p,cel-miR-54-3p,cel-miR-84-5p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-71-3p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-65-5p,cel-miR-53-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-77-3p,cel-miR-57-5p,cel-miR-45-3p,cel-let-7-5p,cel-miR-1829b-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00011304,mnk-1,R166.5b.3,"cel-miR-72-5p,cel-miR-55-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-73-3p,cel-miR-241-5p,cel-miR-44-3p,cel-miR-74-3p,cel-miR-37-3p,cel-miR-54-3p,cel-miR-84-5p,cel-miR-81-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-71-3p,cel-miR-48-5p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-53-5p,cel-miR-65-5p,cel-miR-51-5p,cel-miR-788-5p,cel-miR-58a-3p,cel-miR-82-3p,cel-miR-80-3p,cel-miR-66-5p,cel-miR-86-5p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-77-3p,cel-miR-57-5p,cel-miR-45-3p,cel-let-7-5p,cel-miR-1829b-5p,cel-miR-64-5p,cel-miR-90-3p,cel-lin-4-5p"
WBGene00011305,hrg-9,R186.1.1,"cel-miR-52-5p,cel-miR-46-3p,cel-let-7-5p,cel-miR-54-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-244-5p"
WBGene00011306,,R186.3.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-230-3p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-80-3p,cel-miR-86-5p,cel-miR-230-5p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-77-3p,cel-miR-52-5p,cel-miR-56-3p,cel-miR-62,cel-miR-80-5p,cel-miR-2-3p,cel-miR-90-3p,cel-miR-87-5p"
WBGene00011307,mpst-7,R186.6.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-55-3p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-237-5p,cel-miR-8187-3p,cel-miR-8188-5p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-8192-5p,cel-miR-81-3p,cel-miR-70-3p,cel-miR-77-3p,cel-miR-57-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-56-3p,cel-miR-46-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-42-3p"
WBGene00011308,pnn-1,R186.7.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-52-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-229-5p,cel-miR-48-5p,cel-miR-79-3p,cel-miR-2-3p,cel-miR-64-5p,cel-lin-4-5p,cel-miR-65-5p"
WBGene00011309,,R186.8.1,"cel-miR-52-5p,cel-miR-60-3p,cel-miR-80-3p,cel-miR-2217b-3p,cel-miR-64-5p,cel-miR-54-3p,cel-miR-81-3p,cel-miR-71-5p"
WBGene00011309,,R186.8.2,"cel-miR-52-5p,cel-miR-2217b-3p,cel-miR-64-5p,cel-miR-54-3p,cel-miR-80-3p,cel-miR-81-3p,cel-miR-71-5p"
WBGene00011310,,T01B4.3.1,"cel-miR-788-5p,cel-miR-1-3p,cel-miR-73-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-48-5p,cel-miR-64-5p,cel-miR-65-5p,cel-miR-71-5p"
WBGene00011311,,T01B7.5a.1,"cel-miR-790-5p,cel-miR-52-5p,cel-miR-82-3p,cel-miR-228-5p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-44-3p,cel-miR-48-5p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-238-3p"
WBGene00011311,,T01B7.5a.2,"cel-miR-51-5p,cel-miR-790-5p,cel-miR-233-3p,cel-miR-788-5p,cel-miR-82-3p,cel-miR-58a-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-229-5p,cel-miR-86-5p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-50-5p,cel-miR-56-3p,cel-miR-48-5p,cel-miR-64-5p,cel-miR-90-3p"
WBGene00011311,,T01B7.5b.1,"cel-miR-790-5p,cel-miR-52-5p,cel-miR-82-3p,cel-miR-228-5p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-44-3p,cel-miR-48-5p,cel-miR-2-3p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-238-3p"
WBGene00011311,,T01B7.5b.2,"cel-miR-790-5p,cel-miR-52-5p,cel-miR-82-3p,cel-miR-228-5p,cel-miR-58a-3p,cel-miR-45-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-44-3p,cel-miR-48-5p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-238-3p"
WBGene00011311,,T01B7.5b.3,"cel-miR-52-5p,cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-44-3p,cel-miR-48-5p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-238-3p"
WBGene00011311,,T01B7.5b.4,"cel-miR-58a-3p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-56-3p,cel-miR-44-3p,cel-miR-48-5p,cel-miR-90-3p,cel-miR-54-3p,cel-miR-238-3p"
WBGene00011311,,T01B7.5b.5,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-233-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-44-3p,cel-miR-229-5p,cel-miR-86-5p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-45-3p,cel-miR-50-5p,cel-miR-56-3p,cel-miR-48-5p,cel-miR-64-5p"
WBGene00011311,,T01B7.5b.6,"cel-miR-228-5p,cel-miR-45-3p,cel-miR-241-5p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-56-3p,cel-miR-48-5p,cel-miR-2-3p,cel-miR-238-3p"
WBGene00011312,trcs-2,T01B7.6.1,"cel-miR-788-5p,cel-miR-233-3p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-241-5p,cel-miR-229-5p,cel-miR-80-3p,cel-miR-86-5p,cel-miR-54-3p,cel-miR-235-3p,cel-miR-238-3p,cel-miR-70-3p,cel-miR-71-5p,cel-miR-52-5p,cel-miR-228-5p,cel-miR-50-5p,cel-miR-46-3p,cel-miR-124-3p,cel-let-7-5p,cel-miR-64-5p,cel-miR-90-3p,cel-miR-53-5p"
WBGene00011313,idpb-4,T01B7.8.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-72-5p,cel-miR-251,cel-miR-45-3p,cel-miR-44-3p,cel-miR-252-5p,cel-miR-86-5p,cel-miR-46-3p,cel-miR-2-3p,cel-miR-240-3p,cel-miR-84-5p,cel-miR-83-3p"
WBGene00011314,,T01B7.9.1,"cel-miR-51-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-235-3p,cel-miR-54-3p,cel-miR-236-3p,cel-miR-70-3p,cel-miR-71-5p"
WBGene00011315,mbr-1,T01C1.2.1,"cel-miR-788-5p,cel-miR-52-5p,cel-miR-82-3p,cel-miR-1-3p,cel-miR-54-3p,cel-miR-229-3p,cel-miR-229-5p,cel-miR-239a-5p,cel-miR-235-3p,cel-lin-4-5p,cel-miR-84-5p"
WBGene00011317,,T01C1.4.1,-
WBGene00011318,cdt-2,T01C3.1.1,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-360-5p,cel-miR-1-3p,cel-miR-60-3p,cel-miR-80-3p,cel-miR-44-3p,cel-miR-63-3p,cel-miR-787-3p,cel-miR-79-3p,cel-miR-247-3p,cel-miR-235-3p,cel-miR-40-3p,cel-miR-52-5p,cel-miR-245-3p,cel-miR-45-3p,cel-miR-2-3p,cel-miR-64-5p"
WBGene00011318,cdt-2,T01C3.1.2,"cel-miR-51-5p,cel-miR-788-5p,cel-miR-52-5p,cel-miR-360-5p,cel-miR-1-3p,cel-miR-245-3p,cel-miR-60-3p,cel-miR-80-3p,cel-miR-63-3p,cel-miR-787-3p,cel-miR-247-3p,cel-miR-2-3p,cel-miR-64-5p,cel-miR-235-3p,cel-miR-40-3p"
WBGene00011319,,T01C3.2.1,"cel-miR-788-5p,cel-miR-58a-3p,cel-miR-1-3p,cel-miR-80-3p,cel-miR-48-5p,cel-miR-2-3p,cel-miR-64-5p,cel-miR-54-3p,cel-miR-77-3p"
WBGene00011320,,T01C3.3.1,"cel-miR-788-5p,cel-miR-84-5p,cel-miR-52-5p,cel-miR-58a-5p,cel-miR-228-5p,cel-miR-58a-3p,cel-miR-55-3p,cel-miR-51-5p,cel-miR-56-3p,cel-miR-47-3p,cel-miR-46-3p,cel-miR-54-3p,cel-miR-53-5p,cel-miR-71-5p"
